Time(Iteration),TSMultiArmedBandit
0,0.4069419948158389
1,0.8035677459845987
2,1.1612949123199194
3,1.5150658275381517
4,1.8688367427563837
5,2.2226076579746152
6,2.576378573192847
7,2.9301494884110784
8,3.2839204036293106
9,3.637691318847543
10,3.991462234065775
11,4.345233149284008
12,4.6990040645022395
13,5.052774979720472
14,5.406545894938704
15,5.760316810156937
16,6.114087725375169
17,6.467858640593401
18,6.821629555811633
19,7.175400471029865
20,7.5291713862480965
21,7.882942301466327
22,8.23671321668456
23,8.590484131902791
24,8.944255047121022
25,9.298025962339254
26,9.651796877557485
27,10.005567792775718
28,10.359338707993949
29,10.71310962321218
30,11.066880538430413
31,11.420651453648643
32,11.774422368866876
33,12.128193284085107
34,12.481964199303338
35,12.835735114521569
36,13.1895060297398
37,13.543276944958032
38,13.897047860176263
39,14.250818775394496
40,14.604589690612727
41,14.958360605830958
42,15.31213152104919
43,15.665902436267421
44,16.019673351485654
45,16.373444266703885
46,16.727215181922116
47,17.080986097140347
48,17.43475701235858
49,17.788527927576812
50,18.142298842795043
51,18.496069758013274
52,18.849840673231505
53,19.20361158844974
54,19.55738250366797
55,19.9111534188862
56,20.264924334104432
57,20.618695249322663
58,20.972466164540897
59,21.326237079759128
60,21.68000799497736
61,22.03377891019559
62,22.38754982541382
63,22.741320740632055
64,23.095091655850286
65,23.448862571068517
66,23.802633486286748
67,24.15640440150498
68,24.510175316723213
69,24.863946231941444
70,25.217717147159675
71,25.571488062377906
72,25.925258977596133
73,26.279029892814357
74,26.632800808032577
75,26.9865717232508
76,27.340342638469025
77,27.69411355368725
78,28.047884468905472
79,28.401655384123693
80,28.755426299341917
81,29.10919721456014
82,29.462968129778364
83,29.816739044996588
84,30.170509960214808
85,30.524280875433032
86,30.878051790651256
87,31.23182270586948
88,31.585593621087703
89,31.939364536305924
90,32.29313545152415
91,32.64690636674237
92,33.00067728196059
93,33.35444819717882
94,33.70821911239704
95,34.061990027615266
96,34.41576094283349
97,34.76953185805171
98,35.123302773269934
99,35.477073688488154
100,35.83084460370638
101,36.1846155189246
102,36.53838643414282
103,36.89215734936105
104,37.24592826457927
105,37.5996991797975
106,37.95347009501572
107,38.30724101023394
108,38.661011925452165
109,39.014782840670385
110,39.36855375588861
111,39.72232467110683
112,40.07609558632505
113,40.42986650154328
114,40.7836374167615
115,41.13740833197973
116,41.49117924719795
117,41.84495016241617
118,42.198721077634396
119,42.552491992852616
120,42.90626290807084
121,43.26003382328906
122,43.613804738507284
123,43.96757565372551
124,44.32134656894373
125,44.67511748416196
126,45.02888839938018
127,45.3826593145984
128,45.73643022981663
129,46.09020114503485
130,46.443972060253074
131,46.797742975471294
132,47.151513890689515
133,47.50528480590774
134,47.85905572112596
135,48.21282663634419
136,48.56659755156241
137,48.92036846678063
138,49.27413938199886
139,49.62791029721708
140,49.981681212435305
141,50.335452127653525
142,50.689223042871745
143,51.04299395808997
144,51.396764873308214
145,51.75053578852645
146,52.10430670374469
147,52.45807761896293
148,52.81184853418117
149,53.165619449399415
150,53.51939036461765
151,53.87316127983589
152,54.22693219505413
153,54.580703110272374
154,54.934474025490616
155,55.28824494070885
156,55.64201585592709
157,55.99578677114533
158,56.349557686363575
159,56.703328601581816
160,57.05709951680005
161,57.41087043201829
162,57.764641347236534
163,58.118412262454775
164,58.47218317767302
165,58.82595409289125
166,59.17972500810949
167,59.533495923327735
168,59.887266838545976
169,60.24103775376422
170,60.59480866898245
171,60.948579584200694
172,61.302350499418935
173,61.65612141463718
174,62.00989232985542
175,62.36366324507365
176,62.717434160291894
177,63.071205075510136
178,63.42497599072838
179,63.77874690594662
180,64.13251782116485
181,64.4862887363831
182,64.84005965160134
183,65.19383056681957
184,65.54760148203782
185,65.90137239725605
186,66.2551433124743
187,66.60891422769254
188,66.96268514291077
189,67.31645605812902
190,67.67022697334725
191,68.0239978885655
192,68.37776880378374
193,68.73153971900197
194,69.08531063422022
195,69.43908154943846
196,69.7928524646567
197,70.14662337987494
198,70.50039429509317
199,70.85416521031142
