Time(Iteration),EpsilonGreedyLinearBandit,EpsilonGreedyMultiArmedBandit
7394,233.9322129451069,247.25073780340654
7395,233.93278153721803,247.25076564197502
7396,233.93335012932917,247.27628322790355
7397,233.9714998535475,247.27631106647203
7398,233.97206844565864,247.32597436212845
7399,234.02727018124733,247.34178391670952
7400,234.02783877335847,247.341811755278
7401,234.0284073654696,247.3418395938465
7402,234.0289759575807,247.34186743241497
7403,234.02954454969185,247.40815812854748
7404,234.03011314180299,247.40818596711597
7405,234.05570823474872,247.40821380568445
7406,234.16915949532262,247.42569964384705
7407,234.16972808743375,247.42572748241554
7408,234.21065991602987,247.42575532098402
7409,234.23773200740916,247.4522866588207
7410,234.2383005995203,247.45231449738918
7411,234.2388691916314,247.45234233595767
7412,234.23943778374255,247.45237017452615
7413,234.24000637585368,247.45239801309464
7414,234.2939379613412,247.45242585166312
7415,234.35688774145223,247.4524536902316
7416,234.35745633356336,247.52336849662044
7417,234.40130237835223,247.58113123455783
7418,234.40187097046336,247.58115907312632
7419,234.4724256915186,247.5811869116948
7420,234.4729942836297,247.68516587846375
7421,234.47356287574084,247.7319269505791
7422,234.47413146785198,247.73195478914758
7423,234.5258968687719,247.74032579286276
7424,234.54517822947597,247.75334801713015
7425,234.5457468215871,247.75337585569864
7426,234.5463154136982,247.87907723197594
7427,234.5647556182725,247.95514315116534
7428,234.56532421038364,247.99868908592626
7429,234.63311182329517,247.99871692449474
7430,234.6336804154063,247.99874476306323
7431,234.6554905939807,248.04352419593414
7432,234.6560591860918,248.04355203450262
7433,234.65662777820293,248.09299709357788
7434,234.71337673550215,248.09302493214636
7435,234.74397194159002,248.11455348149903
7436,234.74454053370113,248.11458132006751
7437,234.74510912581226,248.114609158636
7438,234.76544864590747,248.1713784720408
7439,234.78641187363027,248.17140631060929
7440,234.7869804657414,248.17143414917777
7441,234.84280800640462,248.17146198774626
7442,234.84337659851576,248.23681308046193
7443,234.87706741393967,248.24773658527573
7444,234.8776360060508,248.26522242343836
7445,234.9231571494979,248.26525026200684
7446,235.00435320588122,248.26527810057533
7447,235.04087750713157,248.27105903023806
7448,235.0414460992427,248.2904542763446
7449,235.0420146913538,248.31597186227313
7450,235.04258328346495,248.36901162804867
7451,235.0431518755761,248.38747967119144
7452,235.0792420772094,248.38750750975993
7453,235.07981066932052,248.3875353483284
7454,235.08037926143166,248.4125896877315
7455,235.11187066691895,248.4491938891491
7456,235.11243925903008,248.53247440972874
7457,235.20534160886473,248.60213642918603
7458,235.20591020097586,248.60216426775452
7459,235.206478793087,248.602192106323
7460,235.2238436745567,248.6022199448915
7461,235.22441226666783,248.60224778345997
7462,235.22498085877896,248.64465289654555
7463,235.2255494508901,248.64468073511404
7464,235.22611804300124,248.64470857368252
7465,235.27582010902347,248.644736412251
7466,235.2763887011346,248.79959941048023
7467,235.2849427886427,248.7996272490487
7468,235.2855113807538,248.8563360006752
7469,235.34381487223385,248.8563638392437
7470,235.39072995891064,248.85639167781218
7471,235.39129855102178,248.85641951638067
7472,235.4224047658958,248.85644735494915
7473,235.42297335800694,248.9153748721495
7474,235.42354195011808,249.01154181335528
7475,235.52783954588867,249.07313013354937
7476,235.5284081379998,249.0923717521776
7477,235.52897673011094,249.09239959074608
7478,235.52954532222208,249.13480470383166
7479,235.6638934850097,249.14630616826125
7480,235.67924280817073,249.14633400682973
7481,235.75814579162926,249.17761285416267
7482,235.82268151040768,249.17764069273116
7483,235.87835100562134,249.17766853129964
7484,235.87891959773248,249.17769636986813
7485,235.87948818984358,249.17772420843662
7486,235.88005678195472,249.2223604644643
7487,235.88062537406586,249.22238830303277
7488,235.94926296519975,249.22241614160126
7489,235.9498315573109,249.22244398016974
7490,235.98071349443563,249.22247181873823
7491,235.98128208654674,249.2716331312178
7492,235.98185067865788,249.2716609697863
7493,235.98241927076901,249.27168880835478
7494,235.98298786288015,249.32738614213696
7495,236.0246604839314,249.32741398070544
7496,236.06112880894293,249.46115648005951
7497,236.1146756853249,249.4695274837747
7498,236.11524427743603,249.51416373980237
7499,236.20479877768054,249.51419157837086
7500,236.25705256666097,249.51421941693934
7501,236.2576211587721,249.63966561578468
7502,236.25818975088322,249.71594675815805
7503,236.29153066085433,249.71597459672654
7504,236.29209925296544,249.71600243529502
7505,236.37100223642398,249.76904220107053
7506,236.39768251165498,249.76907003963902
7507,236.43296307125956,249.7690978782075
7508,236.46081020820458,249.8238798916685
7509,236.46137880031569,249.82390773023698
7510,236.5282184474549,249.8413935683996
7511,236.52878703956603,249.8414214069681
7512,236.52935563167716,249.84144924553658
7513,236.5299242237883,249.8992040107674
7514,236.53049281589944,249.89923184933588
7515,236.53106140801054,249.89925968790436
7516,236.53163000012168,249.89928752647285
7517,236.53219859223282,249.89931536504133
7518,236.53276718434395,249.94746617520724
7519,236.5333357764551,249.94749401377572
7520,236.5339043685662,249.99139234460057
7521,236.5601917818593,249.99142018316905
7522,236.56076037397042,249.99144802173754
7523,236.60593738354072,249.99147586030602
7524,236.66113911912944,249.9915036988745
7525,236.66170771124058,249.991531537443
7526,236.6622763033517,250.01155472949085
7527,236.66284489546283,250.01158256805934
7528,236.66341348757396,250.01161040662782
7529,236.71558958270356,250.02311187105744
7530,236.7161581748147,250.118023653693
7531,236.72795539020962,250.1180514922615
7532,236.72852398232075,250.19712482405902
7533,236.7290925744319,250.24063966718026
7534,236.72966116654302,250.24066750574875
7535,236.73022975865416,250.24069534431723
7536,236.73079835076527,250.24072318288572
7537,236.75787044214457,250.2407510214542
7538,236.7584390342557,250.2407788600227
7539,236.75900762636684,250.24080669859117
7540,236.83926834891568,250.24083453715966
7541,236.87086655667326,250.26588887656277
7542,236.8714351487844,250.26591671513125
7543,236.87200374089554,250.26651314581085
7544,236.9088026802412,250.26654098437933
7545,236.9811916510285,250.32337058454135
7546,236.9817602431396,250.32339842310984
7547,237.0016962427888,250.33489988753945
7548,237.0022648348999,250.36022492781154
7549,237.00283342701104,250.36025276638003
7550,237.03393964188507,250.43674540875728
7551,237.0345082339962,250.4722620156129
7552,237.03507682610734,250.47228985418138
7553,237.0653894279023,250.47231769274987
7554,237.20774607796938,250.56550583373217
7555,237.2613070314081,250.56553367230066
7556,237.311292844026,250.56556151086914
7557,237.31186143613712,250.56558934943763
7558,237.37132970688012,250.56561718800612
7559,237.37189829899125,250.5656450265746
7560,237.4214931707516,250.56567286514309
7561,237.4220617628627,250.56570070371157
7562,237.4756422821809,250.56572854228006
7563,237.52255165349325,250.56575638084854
7564,237.5231202456044,250.56578421941703
7565,237.5236888377155,250.5855551474011
7566,237.57106971291086,250.6591063827363
7567,237.64504272329674,250.71099186255205
7568,237.64561131540785,250.71101970112053
7569,237.64617990751898,250.76273273655835
7570,237.67723320919953,250.76276057512683
7571,237.67780180131066,250.76278841369532
7572,237.6783703934218,250.7628162522638
7573,237.67893898553294,250.7628440908323
7574,237.67950757764407,250.8363953261675
7575,237.68007616975518,250.83642316473598
7576,237.68064476186632,250.83645100330446
7577,237.78269167068214,250.86332323605365
7578,237.81888088060958,250.89883984290927
7579,237.81944947272072,250.89886768147775
7580,237.82001806483186,250.89889552004624
7581,237.820586656943,250.89892335861472
7582,237.82115524905413,250.92869520686705
7583,237.82172384116524,251.0352233706711
7584,237.82229243327637,251.0352512092396
7585,237.8228610253875,251.0569887472622
7586,237.82342961749865,251.0570165858307
7587,237.88636250248072,251.05704442439918
7588,237.88693109459186,251.09424493127358
7589,237.97075236871416,251.19828552339763
7590,237.97132096082527,251.23849763287868
7591,237.9718895529364,251.27790275975457
7592,238.0965395530305,251.27793059832305
7593,238.09710814514165,251.27795843689154
7594,238.09767673725278,251.27798627546002
7595,238.1654643501643,251.315752923521
7596,238.16603294227542,251.31578076208947
7597,238.19653054751006,251.31580860065796
7598,238.2462326135323,251.3923012430352
7599,238.2767855633444,251.3923290816037
7600,238.27735415545553,251.39235692017218
7601,238.27792274756666,251.39238475874066
7602,238.2784913396778,251.4150924887255
7603,238.2945059934686,251.41512032729398
7604,238.37097079727738,251.41514816586246
7605,238.3715393893885,251.41517600443095
7606,238.37210798149962,251.50140279095453
7607,238.37267657361076,251.5369522390452
7608,238.39356627651895,251.5369522390452
7609,238.3941348686301,251.58398934708026
7610,238.44888636457694,251.58401718564875
7611,238.4762993508688,251.63703738554483
7612,238.47686794297994,251.67599809635212
7613,238.47743653509104,251.74531557310783
7614,238.4991462345452,251.77508742136015
7615,238.49971482665632,251.82413909083567
7616,238.50028341876745,251.82416692940416
7617,238.5008520108786,251.82419476797264
7618,238.50142060298973,251.82877138731902
7619,238.50198919510086,251.8287992258875
7620,238.50255778721197,251.8318725249266
7621,238.5031263793231,251.8319003634951
7622,238.50369497143424,251.83192820206358
7623,238.52465819915705,251.86955464757176
7624,238.61948215796983,251.86958248614025
7625,238.62005075008096,251.86961032470873
7626,238.6206193421921,251.86963816327722
7627,238.63738077171132,251.8696660018457
7628,238.72797167819127,251.8696938404142
7629,238.7285402703024,251.89122238976682
7630,238.8055736662223,251.8912502283353
7631,238.84189785096896,251.8912780669038
7632,238.8424664430801,251.92601787296576
7633,238.84303503519124,251.92604571153424
7634,238.87733046656075,251.92607355010273
7635,238.8778990586719,251.9261013886712
7636,238.9447387058111,251.97295062977133
7637,238.94530729792223,251.97297846833982
7638,238.94587589003336,251.9730063069083
7639,238.9464444821445,251.9730341454768
7640,238.999531876204,251.97306198404527
7641,239.0001004683151,251.99540852594856
7642,239.1239441429553,251.99543636451705
7643,239.12451273506645,251.99546420308553
7644,239.12508132717758,251.99549204165402
7645,239.12564991928872,251.9955198802225
7646,239.12621851139983,251.995547718791
7647,239.19440610357637,251.99557555735947
7648,239.1949746956875,252.02090059763154
7649,239.19554328779864,252.02092843620002
7650,239.19611187990978,252.0209562747685
7651,239.1966804720209,252.05519169826965
7652,239.19724906413202,252.12545238963827
7653,239.26194464609534,252.16485751651416
7654,239.29376424697094,252.16488535508265
7655,239.36521980690242,252.18723189698594
7656,239.36578839901352,252.26365866348033
7657,239.37413156416022,252.31200393731993
7658,239.4194517505738,252.3120317758884
7659,239.42002034268495,252.3120596144569
7660,239.42058893479606,252.31208745302538
7661,239.4211575269072,252.31211529159387
7662,239.5259320949659,252.3611669610694
7663,239.58837572020497,252.36119479963787
7664,239.5889443123161,252.36122263820636
7665,239.62611698062202,252.36125047677484
7666,239.62668557273315,252.36127831534333
7667,239.62725416484426,252.4096235891829
7668,239.67851980759096,252.40965142775138
7669,239.6790883997021,252.40967926631987
7670,239.67965699181323,252.40970710488835
7671,239.68022558392437,252.45785791505426
7672,239.68079417603548,252.45788575362275
7673,239.6813627681466,252.53742092938484
7674,239.68193136025775,252.66340803296492
7675,239.6824999523689,252.69385032809927
7676,239.68306854448002,252.69387816666776
7677,239.7463289511,252.69390600523624
7678,239.7468975432111,252.71775589400687
7679,239.74746613532224,252.79848202290623
7680,239.74803472743338,252.9657131235618
7681,239.76781709960423,252.9657409621303
7682,239.88622407343868,252.96576880069878
7683,239.88679266554982,253.01200126945915
7684,239.88736125766096,253.0426300405817
7685,239.96237357111346,253.05245939189314
7686,239.96294216322457,253.05248723046162
7687,239.9635107553357,253.10966700069176
7688,239.96407934744684,253.10969483926024
7689,239.96464793955798,253.10972267782873
7690,240.00377844823805,253.1097505163972
7691,240.0745798931493,253.1097783549657
7692,240.12683368212976,253.10980619353418
7693,240.12740227424086,253.10983403210267
7694,240.15859963747457,253.10986187067115
7695,240.18527991270557,253.10988970923964
7696,240.24003408759808,253.15319500048585
7697,240.2406026797092,253.15322283905434
7698,240.275378856753,253.21602252417543
7699,240.43447148520326,253.2160503627439
7700,240.4350400773144,253.2160782013124
7701,240.50369120596665,253.21610603988088
7702,240.50425979807778,253.3026388502056
7703,240.59282812740452,253.36893774380215
7704,240.6231407291995,253.36896558237063
7705,240.62370932131063,253.36899342093912
7706,240.62427791342174,253.3690212595076
7707,240.62484650553287,253.3690490980761
7708,240.625415097644,253.36907693664457
7709,240.64142975143483,253.38492469573217
7710,240.68226882195592,253.38495253430065
7711,240.68283741406702,253.41578673007703
7712,240.68340600617816,253.41581456864552
7713,240.82029597282153,253.49534974440758
7714,240.82086456493266,253.54965602941502
7715,240.8214331570438,253.5496838679835
7716,240.86437902367203,253.549711706552
7717,240.88874991923961,253.64289984753432
7718,240.90139158269386,253.6429276861028
7719,240.90196017480497,253.6429555246713
7720,240.92541145263795,253.64298336323978
7721,240.92598004474908,253.6970278127339
7722,240.92654863686022,253.81332106731617
7723,240.92711722897133,253.81334890588465
7724,240.92768582108246,253.81337674445314
7725,240.9282544131936,253.81340458302162
7726,241.00691986443144,253.8134324215901
7727,241.06419824228016,253.86287748066533
7728,241.06476683439126,253.90971760231804
7729,241.1195210092838,253.90974544088652
7730,241.1200896013949,253.9181164446017
7731,241.1699167721691,253.9181442831702
7732,241.17048536428024,253.91817212173868
7733,241.225070567317,253.91819996030716
7734,241.22563915942814,253.91822779887565
7735,241.22620775153928,253.91825563744413
7736,241.2267763436504,253.91828347601262
7737,241.22734493576155,253.9183113145811
7738,241.22791352787266,253.96053829787178
7739,241.32164242239764,253.96056613644026
7740,241.33368464036988,253.96059397500875
7741,241.3505317452144,253.96062181357723
7742,241.40503104945748,253.99113436171515
7743,241.40559964156859,253.99116220028364
7744,241.4779886123559,254.0755155191156
7745,241.540061548295,254.0755433576841
7746,241.5406301404061,254.07557119625258
7747,241.54119873251724,254.07559903482107
7748,241.6414341775797,254.08397003853625
7749,241.68651624992722,254.08399787710474
7750,241.68708484203836,254.1231620639897
7751,241.68765343414947,254.12318990255818
7752,241.8121217506964,254.27799508951267
7753,241.81269034280754,254.27802292808116
7754,241.81325893491868,254.27805076664964
7755,241.84385414100652,254.27807860521813
7756,241.89348959809445,254.32491872687083
7757,241.89405819020558,254.37889656685064
7758,241.93236559180917,254.37892440541913
7759,241.9329341839203,254.3789522439876
7760,241.93350277603145,254.3789800825561
7761,241.93407136814258,254.37900792112458
7762,241.93463996025372,254.37903575969307
7763,241.93520855236483,254.42538225425875
7764,241.9659250862691,254.42541009282724
7765,241.96649367838023,254.42543793139572
7766,242.01825907930015,254.4254657699642
7767,242.0188276714113,254.4254936085327
7768,242.01939626352242,254.42552144710118
7769,242.01996485563353,254.42554928566966
7770,242.05009413766456,254.42557712423815
7771,242.0506627297757,254.42560496280663
7772,242.0750336253433,254.54688457306588
7773,242.1764470811238,254.54691241163437
7774,242.2534804770437,254.54694025020285
7775,242.25404906915483,254.54696808877134
7776,242.25461766126597,254.54699592733982
7777,242.25518625337708,254.5470237659083
7778,242.3104651462965,254.5470516044768
7779,242.31103373840764,254.54707944304528
7780,242.31160233051878,254.54710728161376
7781,242.31814227406818,254.56945382351705
7782,242.3187108661793,254.56948166208554
7783,242.31927945829042,254.56950950065402
7784,242.31984805040156,254.5695373392225
7785,242.351900964155,254.569565177791
7786,242.35246955626613,254.56959301635948
7787,242.35303814837727,254.635883712492
7788,242.5378557368868,254.63591155106047
7789,242.5384243289979,254.63593938962896
7790,242.61503100172996,254.66693706674906
7791,242.61559959384107,254.66696490531754
7792,242.6161681859522,254.72414467554768
7793,242.61673677806334,254.7674499667939
7794,242.61730537017448,254.76747780536238
7795,242.6178739622856,254.8278061550177
7796,242.64112244581307,254.82783399358618
7797,242.6416910379242,254.82786183215467
7798,242.6422596300353,254.82788967072315
7799,242.67375103552263,254.82791750929164
7800,242.74661716205196,254.82794534786012
7801,242.7471857541631,254.8279731864286
7802,242.74775434627423,254.8280010249971
7803,242.78770022669278,254.88102122489317
7804,242.7882688188039,254.89990917465897
7805,242.80511592364843,254.89993701322746
7806,242.80568451575954,254.89996485179594
7807,242.82775381865486,254.89999269036443
7808,242.83926060632334,254.91938793647097
7809,242.9055538445059,255.0103961441454
7810,242.94979475611794,255.02165260599767
7811,243.00446205391876,255.10137257500386
7812,243.0050306460299,255.2243897624888
7813,243.00559923814103,255.2244176010573
7814,243.00616783025217,255.22444543962578
7815,243.0067364223633,255.27145598955454
7816,243.0073050144744,255.27148382812302
7817,243.00787360658555,255.2715116666915
7818,243.09991953118805,255.31471523622858
7819,243.1004881232992,255.31474307479706
7820,243.10105671541032,255.4079312157794
7821,243.108332057563,255.40795905434788
7822,243.16970167954204,255.43947829840369
7823,243.17027027165318,255.43950613697217
7824,243.20058287344813,255.43953397554066
7825,243.20115146555926,255.50968627386501
7826,243.2017200576704,255.5097141124335
7827,243.20228864978154,255.50974195100198
7828,243.26192525642946,255.55170661349842
7829,243.2624938485406,255.5671805137466
7830,243.2630624406517,255.6140206353993
7831,243.26363103276285,255.668119341089
7832,243.26419962487398,255.6681471796575
7833,243.26476821698512,255.66817501822598
7834,243.26533680909625,255.66820285679447
7835,243.26590540120736,255.66823069536295
7836,243.28434560578165,255.66942951056012
7837,243.33495246760208,255.6694573491286
7838,243.40640802753356,255.6694851876971
7839,243.48344142345346,255.66951302626558
7840,243.4840100155646,255.66954086483406
7841,243.4845786076757,255.7186549105681
7842,243.53972539590663,255.71868274913658
7843,243.54029398801777,255.75258917595835
7844,243.5408625801289,255.80654772665875
7845,243.54143117224004,255.80657556522723
7846,243.54199976435115,255.86433033045805
7847,243.54256835646228,255.86435816902653
7848,243.5901196599337,255.94078493552092
7849,243.5906882520448,255.9408127740894
7850,243.59125684415594,255.95763690201647
7851,243.59182543626707,255.95766474058496
7852,243.5923940283782,255.9937597663371
7853,243.59296262048935,256.07186331207663
7854,243.59353121260045,256.0718911506451
7855,243.5940998047116,256.0719189892136
7856,243.59466839682273,256.0719468277821
7857,243.59523698893386,256.1259912772762
7858,243.595805581045,256.1452328959044
7859,243.5963741731561,256.1452607344729
7860,243.59694276526724,256.1452885730414
7861,243.60348270881664,256.1828975437171
7862,243.60405130092778,256.2564487790523
7863,243.6046198930389,256.29848771097414
7864,243.65911919728197,256.4330303060781
7865,243.6596877893931,256.510686861318
7866,243.6602563815042,256.5107146998865
7867,243.69856378310783,256.5795282426319
7868,243.69913237521897,256.5795560812004
7869,243.6997009673301,256.61754345182027
7870,243.73964684774865,256.61757129038875
7871,243.79547438841186,256.6414014324137
7872,243.796042980523,256.6414292709822
7873,243.879145962233,256.6606708896104
7874,243.87971455434413,256.6606987281789
7875,243.93327550778287,256.71787849840905
7876,243.97771459215036,256.71790633697753
7877,243.9782831842615,256.717934175546
7878,243.97885177637264,256.7179620141145
7879,243.97942036848377,256.82102677941646
7880,243.99786057305806,256.8604319062924
7881,244.03215600442758,256.86045974486086
7882,244.1110589878861,256.86883074857604
7883,244.11162757999722,256.93458323321596
7884,244.11219617210836,256.9549321825815
7885,244.1127647642195,256.95496002115
7886,244.11333335633063,256.9561588363472
7887,244.11390194844176,256.9993418192545
7888,244.11447054055287,256.99936965782297
7889,244.115039132664,256.99939749639145
7890,244.1939421161225,257.05424916224007
7891,244.27241171737984,257.10784158877163
7892,244.27298030949095,257.16974446046805
7893,244.33438132891493,257.220758733884
7894,244.33494992102607,257.23201519573627
7895,244.33551851313717,257.2755300388575
7896,244.33913256571896,257.27555787742597
7897,244.3397011578301,257.27558571599445
7898,244.34026974994123,257.3940875083807
7899,244.37379343427534,257.43763344314164
7900,244.37436202638645,257.50035309621893
7901,244.42127711306324,257.55967142640907
7902,244.4786474667679,257.59342610423596
7903,244.47921605887905,257.59345394280444
7904,244.47978465099018,257.59348178137293
7905,244.51951742998625,257.5935096199414
7906,244.5200860220974,257.5935374585099
7907,244.52065461420852,257.5935652970784
7908,244.58202423618758,257.59359313564687
7909,244.63290300912035,257.59362097421536
7910,244.6334716012315,257.705508565423
7911,244.6578424967991,257.70553640399146
7912,244.6584110889102,257.70556424255994
7913,244.65897968102135,257.70559208112843
7914,244.6595482731325,257.76642094956486
7915,244.6975116179232,257.76644878813335
7916,244.73383580266986,257.8253763053337
7917,244.734404394781,257.83747721524526
7918,244.77130521615658,257.83750505381374
7919,244.77703962948644,257.8375328923822
7920,244.82791840241921,257.88143122320713
7921,244.8542058157123,257.8814590617756
7922,244.92143126902155,257.8814869003441
7923,244.9219998611327,257.8815147389126
7924,244.92256845324383,257.9612347079188
7925,244.96087585484742,257.96126254648726
7926,244.96144444695855,258.0004267333722
7927,244.9620130390697,258.0714129910232
7928,244.97351982673817,258.07144082959167
7929,244.9740884188493,258.07146866816015
7930,244.97465701096044,258.07149650672864
7931,244.97522560307158,258.0715243452971
7932,245.024995858994,258.0715521838656
7933,245.12210805277817,258.0715800224341
7934,245.1226766448893,258.1306758755394
7935,245.2385479516688,258.1307037141079
7936,245.26886055346375,258.13073155267637
7937,245.31144023892824,258.13075939124485
7938,245.32181034378232,258.13078722981334
7939,245.32237893589345,258.1618168454598
7940,245.3229475280046,258.16184468402827
7941,245.40473297451496,258.216582823405
7942,245.40530156662606,258.2696225891806
7943,245.44176989163762,258.26965042774907
7944,245.5080631298202,258.3226901935246
7945,245.5086317219313,258.32271803209306
7946,245.55307080629882,258.32274587066155
7947,245.55363939840996,258.32277370923003
7948,245.5542079905211,258.3659772787671
7949,245.5547765826322,258.4120633088049
7950,245.55534517474334,258.41209114737336
7951,245.55591376685447,258.41211898594185
7952,245.56425693200117,258.41214682451033
7953,245.5648255241123,258.41214682451033
7954,245.63874831579864,258.41214682451033
7955,245.63931690790977,258.4230424907556
7956,245.64787099541786,258.4230703293241
7957,245.648439587529,258.4849732010206
7958,245.64900817964013,258.54413923190907
7959,245.7103778016192,258.54416707047756
7960,245.71094639373032,258.54419490904604
7961,245.71151498584146,258.5442227476145
7962,245.78560697471931,258.544250586183
7963,245.78617556683042,258.5563514960946
7964,245.8499225693328,258.5582795623449
7965,245.91523758133366,258.60946862727894
7966,245.95231615630388,258.6094964658474
7967,245.952884748415,258.6095243044159
7968,246.01940857571827,258.6095521429844
7969,246.01997716782938,258.6095799815529
7970,246.07867193273137,258.6299746171646
7971,246.11064098642342,258.63000245573306
7972,246.19771455029075,258.65408740863666
7973,246.26302956229165,258.65411524720514
7974,246.2797909918109,258.80144908739777
7975,246.280359583922,258.8526458962066
7976,246.32330545055024,258.85267373477507
7977,246.45448698691547,258.87652362354567
7978,246.4550555790266,258.87655146211415
7979,246.45562417113774,258.98733251208876
7980,246.50147622850213,258.98736035065724
7981,246.50204482061326,259.0321397835281
7982,246.53538573058435,259.0791503334569
7983,246.5359543226955,259.11466694031253
7984,246.53652291480662,259.114694778881
7985,246.53709150691776,259.1147226174495
7986,246.5866839299359,259.114750456018
7987,246.58725252204704,259.1719302262481
7988,246.58782111415817,259.21877034790083
7989,246.5883897062693,259.2187981864693
7990,246.58895829838042,259.2188260250378
7991,246.58952689049156,259.2188538636063
7992,246.62101829597887,259.21888170217477
7993,246.62158688809,259.21890954074325
7994,246.62215548020112,259.21893737931174
7995,246.62272407231225,259.2189652178802
7996,246.6232926644234,259.2880803723624
7997,246.65511226529898,259.2881082109309
7998,246.65568085741012,259.28813604949937
7999,246.65624944952123,259.28816388806786
8000,246.65681804163236,259.28819172663634
8001,246.6573866337435,259.2882195652048
8002,246.65795522585464,259.36729289700236
8003,246.65852381796577,259.36732073557084
8004,246.68883641976072,259.3830270965192
8005,246.76495604652837,259.38305493508767
8006,246.7655246386395,259.38308277365616
8007,246.84578536118835,259.38311061222464
8008,246.84635395329946,259.4393188159812
8009,246.89367047091068,259.4393466545497
8010,246.89728452349246,259.4393744931182
8011,246.8978531156036,259.43940233168667
8012,246.8984217077147,259.43943017025515
8013,246.93836758813327,259.43945800882364
8014,246.9389361802444,259.4394858473921
8015,246.93950477235552,259.4395136859606
8016,246.99872085093426,259.4395415245291
8017,247.07677605631935,259.49364023021883
8018,247.07734464843048,259.5093465911672
8019,247.07734464843048,259.50937442973566
8020,247.10173529074373,259.50940226830414
8021,247.10230388285487,259.5094301068726
8022,247.13862806760153,259.5094579454411
8023,247.13919665971267,259.5094857840096
8024,247.1397652518238,259.58902095977163
8025,247.1403338439349,259.5890487983401
8026,247.14090243604605,259.5890766369086
8027,247.14147102815718,259.5891044754771
8028,247.14203962026832,259.6247250932934
8029,247.178838559614,259.6247529318619
8030,247.17940715172512,259.6247807704304
8031,247.17997574383625,259.6248086089989
8032,247.1997581160071,259.67652164443666
8033,247.25650707330632,259.7332314301742
8034,247.25707566541746,259.7332592687427
8035,247.2881818802915,259.7332871073112
8036,247.28875047240263,259.73331494587967
8037,247.28931906451376,259.73334278444815
8038,247.2898876566249,259.73337062301664
8039,247.3665335850858,259.7987217157323
8040,247.36710217719693,259.864125104854
8041,247.36767076930806,259.8641529434225
8042,247.39926897706565,259.86418078199097
8043,247.4328876684363,259.86420862055945
8044,247.43345626054742,259.913495037791
8045,247.43402485265855,259.97947811155166
8046,247.47352631700852,260.0170870822273
8047,247.4938379985352,260.0687224238143
8048,247.49440659064635,260.11548349592965
8049,247.49497518275749,260.11551133449814
8050,247.49554377486862,260.1155391730666
8051,247.70296847032978,260.1155670116351
8052,247.75755367336654,260.1155948502036
8053,247.75812226547768,260.1156226887721
8054,247.75869085758882,260.11565052734056
8055,247.75925944969995,260.11567836590905
8056,247.7598280418111,260.11570620447753
8057,247.7603966339222,260.1648675169571
8058,247.8029763193867,260.2256963853935
8059,247.80354491149782,260.225724223962
8060,247.80411350360896,260.2257520625305
8061,247.84043768835562,260.225779901099
8062,247.84100628046676,260.35303634757605
8063,247.84956036797485,260.35306418614454
8064,247.85012896008598,260.353092024713
8065,247.85069755219712,260.4158917098341
8066,247.85126614430823,260.47521004002425
8067,247.85183473641936,260.47523787859274
8068,247.92592672529722,260.4752657171612
8069,247.92649531740835,260.49097207810956
8070,247.9270639095195,260.5257118841715
8071,247.92763250163063,260.52573972274
8072,248.00375212839828,260.5257675613085
8073,248.04272889926597,260.5825368747133
8074,248.06728892488155,260.7023429615557
8075,248.06785751699266,260.7023708001242
8076,248.12771660072545,260.8197925277158
8077,248.19016022596452,260.8554610045949
8078,248.19072881807566,260.8869802486507
8079,248.33314258853693,260.88700808721916
8080,248.33371118064807,260.9463264174093
8081,248.37976937211732,261.0069879865405
8082,248.4129101886446,261.00701582510897
8083,248.41347878075572,261.00704366367745
8084,248.41404737286683,261.00707150224594
8085,248.52505826499268,261.0070993408144
8086,248.52562685710382,261.01511267477986
8087,248.52619544921495,261.01514051334834
8088,248.5267640413261,261.0151683519168
8089,248.5773709031465,261.03064225216497
8090,248.57793949525762,261.12540315450235
8091,248.57850808736876,261.12543099307084
8092,248.5790766794799,261.2010098662958
8093,248.579645271591,261.2010377048643
8094,248.5861852151404,261.25863335873225
8095,248.58675380725154,261.30547348038493
8096,248.64150798214405,261.31602822034995
8097,248.64207657425519,261.31605605891843
8098,248.68955893814888,261.3160838974869
8099,248.80861912394283,261.3161117360554
8100,248.80918771605397,261.3621977660932
8101,248.8097563081651,261.36222560466166
8102,248.81032490027624,261.36225344323014
8103,248.81089349238738,261.36228128179863
8104,248.8114620844985,261.39790189961496
8105,248.81203067660962,261.39792973818345
8106,248.81259926872076,261.39795757675193
8107,248.8131678608319,261.4679675906967
8108,248.81373645294303,261.46799542926516
8109,248.86100438396343,261.47257204861154
8110,248.86157297607457,261.5316679017168
8111,248.86214156818568,261.5316957402853
8112,248.95587046271066,261.53172357885376
8113,248.99728269378906,261.53175141742224
8114,248.9978512859002,261.58858101758426
8115,248.99841987801133,261.63188630883053
8116,248.99898847012247,261.65573619760113
8117,248.99955706223358,261.6919665448357
8118,249.07027795266907,261.69199438340416
8119,249.12115672560185,261.734033315326
8120,249.121725317713,261.8270648932545
8121,249.16704550412655,261.8474595288662
8122,249.2756168670021,261.84748736743467
8123,249.27618545911324,261.84751520600315
8124,249.27675405122437,261.8928265098249
8125,249.27732264333548,261.95472938152136
8126,249.27789123544662,261.95475722008985
8127,249.27845982755775,261.95478505865833
8128,249.2790284196689,261.9548128972268
8129,249.27959701178003,262.0119926674569
8130,249.28016560389113,262.05730397127866
