Time(Iteration),UCBLinearBandit,TSLinearBandit,PHELinearBandit
0,0.4308791010024396,0.4668270579978289,0.5249805723344017
1,0.8591458679540589,0.7275880617210153,1.0654563774678458
2,1.2960188703290298,1.0593587525799528,1.4977443525076422
3,1.6883034382556303,1.4871750015336058,1.9380097212764222
4,2.139016405782749,1.921693244632661,2.2941959807036665
5,2.5001033637625514,2.3312315563094215,2.687027822954397
6,2.8790058970336583,2.678434118615034,3.0410340912528415
7,3.327745276565719,3.045807974325213,3.5826297138344017
8,3.7425481320898752,3.538588308003842,4.004414284572461
9,4.258194608865149,4.023130804309709,4.396875191983087
10,4.641338418821396,4.522861316021317,4.732741948946718
11,5.118149777515439,5.1033504204232685,5.152144298227887
12,5.675082411097929,5.485823850763417,5.6494970849240325
13,6.057842914634945,5.896814458793967,6.1207698669425366
14,6.545454093659754,6.3172828996675126,6.474879655255066
15,6.905019568964763,6.695543809116259,6.947767195798055
16,7.305782859401153,7.17676777562267,7.4024695044888675
17,7.813556667500654,7.530127531673732,7.8278078102629465
18,8.183923429003867,7.978060428475784,8.244313557812308
19,8.557811762256765,8.29167905453768,8.6957453766619
20,8.965995778049383,8.689950512471519,9.067691196136085
21,9.387889430631205,9.026599963645268,9.537791160904423
22,9.816279344041765,9.311467403688159,9.96625042131448
23,10.136811625755007,9.683226213653686,10.409054573643491
24,10.565333446999695,10.018901068401878,10.710608778726966
25,10.586649268653648,10.34587895539801,11.16110987820443
26,10.70064764451234,10.531137390198486,11.502130075376126
27,10.806218012168316,10.64033124559749,11.79676488776202
28,10.918400242167047,10.757704152173515,12.124490674783889
29,11.041865828535764,10.789753802602323,12.457714822443116
30,11.173451185815427,10.805892576130791,12.719312170409749
31,11.379262838781186,10.854337132797008,13.07438277229891
32,11.507103058382205,10.864703841290522,13.405527926321824
33,11.635311738451852,10.875650277097275,13.801081040192921
34,11.73414255987402,10.903694041368983,14.157168527621698
35,11.83446180739275,10.914060749862497,14.57323829561029
36,11.88317560159921,10.941277910449234,14.966188211388303
37,12.061381246942341,10.943721126974102,15.413452059887808
38,12.172479166301217,10.943721126974102,15.788529326552728
39,12.271418643583456,10.954087835467616,16.2094443287558
40,12.30830501028204,10.96503427127437,16.507873727806444
41,12.429304027230208,10.975980707081122,16.85628996016108
42,12.508466438725184,10.978423923605991,17.22248047155666
43,12.592033447830648,10.978423923605991,17.496739130997902
44,12.683974301837864,10.988790632099505,17.93796112498254
45,12.770418910547338,10.991233848624375,18.335860838870413
46,12.938776180032411,10.993677065149246,18.773382638178497
47,12.970510642434274,10.993677065149246,19.264266086897926
48,13.050205201752249,10.996120281674115,19.632814863095508
49,13.114333835807509,10.998563498198985,19.950138912156454
50,13.22823507341128,11.001006714723854,20.398284101002996
51,13.254172380068344,11.003449931248724,20.684131680648097
52,13.349901295176963,11.005893147773595,20.997090224446108
53,13.40174802602065,11.008336364298463,21.46950807451925
54,13.531095683253161,11.010779580823334,21.71923621859597
55,13.675740351056586,11.010779580823334,22.0297329770824
56,13.701790105062946,11.013222797348202,22.37527090761305
57,13.7744757246923,11.015666013873073,22.782294879483025
58,13.883931068826902,11.018109230397943,23.098273721054255
59,13.980632045257602,11.020552446922812,23.62520808001374
60,14.092204478652368,11.022995663447682,24.03125417065471
61,14.186921157050923,11.025438879972551,24.52893277987675
62,14.233581359739478,11.027882096497422,24.961668112245896
63,14.3479646782565,11.030325313022292,25.36343369116768
64,14.375489118645515,11.041059141797145,25.758455337534564
65,14.400131111455867,11.043502358322016,26.23963774336358
66,14.435273152341711,11.045945574846886,26.6398575630892
67,14.471045776117915,11.048388791371755,26.992134680663945
68,14.636366896572223,11.050832007896625,27.403413671418946
69,14.658636580745162,11.053275224421494,27.72542753217013
70,14.740925931452253,11.055718440946364,28.10433816915158
71,14.788701790821102,11.058161657471235,28.46894838945919
72,14.900924648763956,11.063637510112304,28.856918202532324
73,14.98284778075774,11.066080726637173,29.24102909551983
74,15.045619053523698,11.068523943162043,29.58168287049539
75,15.052723927713874,11.070967159686912,29.970388568719482
76,15.076189660244955,11.073410376211783,30.257865366428774
77,15.094910896421561,11.075853592736653,30.62066989561229
78,15.15696441389324,11.078296809261522,31.080236130478898
79,15.173101492841946,11.080740025786392,31.452080047235984
80,15.210270403985282,11.08318324231126,31.783726489940683
81,15.292043002333466,11.085626458836131,32.16920540890789
82,15.380923674370212,11.088069675361002,32.57517506913872
83,15.414656470156876,11.09051289188587,32.93574018900061
84,15.46367216209004,11.09295610841074,33.34342956956782
85,15.493862297236277,11.09539932493561,33.66189511351483
86,15.588465460170022,11.100875177576679,34.002598031724695
87,15.669237817545906,11.106351030217748,34.306281644312016
88,15.756539316288663,11.108794246742619,34.675599974411895
89,15.781235672446055,11.114270099383688,35.114759949933486
90,15.795214744369009,11.116713315908559,35.54289273523368
91,15.835944961812553,11.119156532433427,35.92916893597641
92,15.855245925302398,11.127004693711909,36.39805889085894
93,15.87558649075002,11.12944791023678,36.77147633919751
94,15.967473183959939,11.134923762877849,37.218481027872755
95,16.105348554429902,11.137366979402717,37.518709591699356
96,16.145969291032706,11.139810195927588,37.854635503995496
97,16.180869157828077,11.147658357206069,38.24393053935104
