Time(Iteration),UCBLinearBandit
0,0.4246536461789493
1,0.7127734357405916
2,1.1014751074350158
3,1.3858699458493473
4,1.6316370972930414
5,1.9756261509569224
6,2.17598750692882
7,2.2935376567013672
8,2.373580531882378
9,2.468424082601631
10,2.547819614517901
11,2.649412129036601
12,2.7887995876583327
13,2.9197452015892416
14,3.0089818184936186
15,3.178710531065948
16,3.320465199421414
17,3.4532109603455377
18,3.5655031099164427
19,3.6538467550414095
20,3.754599708763093
21,3.832583759741565
22,3.8922409897150927
23,3.9888388765863008
24,4.084429846626673
25,4.162990307247908
26,4.2101641479586425
27,4.257337988669377
28,4.304511829380112
29,4.363122949667873
30,4.424521815582706
31,4.479333151428842
32,4.562002350954534
33,4.715432758256939
34,4.806872170703154
35,4.894564246228582
36,4.965380580433601
37,5.078919466903003
38,5.100173609258963
39,5.121427751614923
40,5.142681893970883
41,5.163936036326843
42,5.185190178682803
43,5.206444321038763
44,5.227698463394723
45,5.248952605750683
46,5.270206748106643
47,5.291460890462603
48,5.312715032818563
49,5.333969175174523
50,5.355223317530482
51,5.376477459886443
52,5.397731602242403
53,5.418985744598363
54,5.4402398869543225
55,5.461494029310282
56,5.482748171666243
57,5.504002314022203
58,5.5252564563781625
59,5.546510598734122
60,5.567764741090082
61,5.589018883446043
62,5.610273025802003
63,5.631527168157962
64,5.652781310513922
65,5.674035452869882
66,5.695289595225843
67,5.7165437375818025
68,5.737797879937762
69,5.759052022293722
70,5.780306164649682
71,5.8015603070056425
72,5.822814449361602
73,5.844068591717562
74,5.865322734073522
75,5.886576876429482
76,5.907831018785442
77,5.929085161141402
78,5.950339303497362
79,5.971593445853322
80,5.9928475882092815
81,6.014101730565242
82,6.035355872921202
83,6.056610015277162
84,6.077864157633122
85,6.099118299989081
86,6.120372442345042
87,6.141626584701002
88,6.162880727056962
89,6.1841348694129215
90,6.205389011768881
91,6.226643154124842
92,6.247897296480802
93,6.2691514388367615
94,6.290405581192721
95,6.311659723548681
96,6.332913865904642
97,6.354168008260602
98,6.375422150616561
99,6.396676292972521
100,6.417930435328482
101,6.439184577684442
102,6.460438720040402
103,6.481692862396362
104,6.502947004752322
105,6.524201147108282
106,6.5454552894642415
107,6.566709431820202
108,6.587963574176162
109,6.609217716532122
110,6.6304718588880815
111,6.651726001244041
112,6.672980143600002
113,6.694234285955962
114,6.715488428311922
115,6.736742570667881
116,6.757996713023841
117,6.779250855379802
118,6.800504997735762
119,6.8217591400917215
120,6.843013282447681
121,6.864267424803641
122,6.885521567159602
123,6.9067757095155615
124,6.928029851871521
125,6.949283994227481
126,6.970538136583441
127,6.991792278939402
128,7.013046421295361
129,7.034300563651321
130,7.055554706007281
131,7.076808848363241
132,7.098062990719201
133,7.119317133075161
134,7.140571275431121
135,7.161825417787081
136,7.183079560143041
137,7.204333702499001
138,7.225587844854961
139,7.246841987210921
140,7.268096129566881
141,7.2893502719228405
142,7.310604414278801
143,7.331858556634761
144,7.353112698990721
145,7.3743668413466805
146,7.39562098370264
147,7.416875126058601
148,7.438129268414561
149,7.459383410770521
150,7.48063755312648
151,7.50189169548244
152,7.523145837838401
153,7.544399980194361
154,7.56565412255032
155,7.58690826490628
156,7.60816240726224
157,7.629416549618201
158,7.6506706919741605
159,7.67192483433012
160,7.69317897668608
161,7.71443311904204
162,7.735687261398001
163,7.75694140375396
164,7.77819554610992
165,7.79944968846588
166,7.82070383082184
167,7.8419579731778
168,7.86321211553376
169,7.88446625788972
170,7.90572040024568
171,7.92697454260164
172,7.9482286849576
173,7.96948282731356
174,7.99073696966952
175,8.01199111202548
176,8.03324525438144
177,8.0544993967374
178,8.075753539093359
179,8.09700768144932
180,8.11826182380528
181,8.13951596616124
182,8.1607701085172
183,8.182024250873159
184,8.20327839322912
185,8.22453253558508
186,8.24578667794104
187,8.267040820297
188,8.288294962652959
189,8.30954910500892
190,8.33080324736488
191,8.352057389720839
192,8.3733115320768
193,8.394565674432759
194,8.41581981678872
195,8.43707395914468
196,8.458328101500639
197,8.4795822438566
198,8.500836386212558
199,8.52209052856852
200,8.54334467092448
201,8.564598813280439
202,8.5858529556364
203,8.607107097992358
204,8.628361240348319
205,8.64961538270428
206,8.670869525060239
207,8.6921236674162
208,8.713377809772158
209,8.734631952128119
210,8.75588609448408
211,8.777140236840038
212,8.798394379195999
213,8.819648521551958
214,8.840902663907919
215,8.86215680626388
216,8.883410948619838
217,8.904665090975799
218,8.925919233331758
219,8.947173375687719
220,8.96842751804368
221,8.989681660399638
222,9.010935802755599
223,9.032189945111558
224,9.053444087467518
225,9.074698229823479
226,9.095952372179438
227,9.117206514535399
228,9.138460656891358
229,9.159714799247318
230,9.180968941603279
231,9.202223083959238
232,9.223477226315199
233,9.244731368671157
234,9.265985511027118
235,9.287239653383079
236,9.308493795739038
237,9.329747938094998
238,9.351002080450957
239,9.372256222806918
240,9.393510365162879
241,9.414764507518838
242,9.436018649874798
243,9.457272792230757
244,9.478526934586718
245,9.499781076942678
246,9.521035219298637
247,9.542289361654598
248,9.563543504010557
249,9.584797646366518
250,9.606051788722478
251,9.627305931078437
252,9.648560073434398
253,9.669814215790357
254,9.691068358146318
255,9.712322500502278
256,9.733576642858237
257,9.754830785214198
258,9.776084927570157
259,9.797339069926117
260,9.818593212282078
261,9.839847354638037
262,9.861101496993998
263,9.882355639349957
264,9.903609781705917
265,9.924863924061878
266,9.946118066417837
267,9.967372208773797
268,9.988626351129756
269,10.009880493485717
270,10.031134635841678
271,10.052388778197637
272,10.073642920553597
273,10.094897062909556
274,10.116151205265517
275,10.137405347621478
276,10.158659489977437
277,10.179913632333397
278,10.201167774689356
279,10.222421917045317
280,10.243676059401277
281,10.264930201757236
282,10.286184344113197
283,10.307438486469156
284,10.328692628825117
285,10.349946771181077
286,10.371200913537036
287,10.392455055892997
288,10.413709198248956
289,10.434963340604916
290,10.456217482960877
291,10.477471625316836
292,10.498725767672797
293,10.519979910028756
294,10.541234052384716
295,10.562488194740677
296,10.583742337096636
297,10.604996479452597
298,10.626250621808556
299,10.647504764164516
300,10.668758906520477
301,10.690013048876436
302,10.711267191232396
303,10.732521333588355
304,10.753775475944316
305,10.775029618300277
306,10.796283760656236
307,10.817537903012196
308,10.838792045368155
309,10.860046187724116
310,10.881300330080077
311,10.902554472436035
312,10.923808614791996
313,10.945062757147955
314,10.966316899503916
315,10.987571041859876
316,11.008825184215835
317,11.030079326571796
318,11.051333468927755
319,11.072587611283716
320,11.093841753639676
321,11.115095895995635
322,11.136350038351596
323,11.157604180707555
324,11.178858323063515
325,11.200112465419476
326,11.221366607775435
327,11.242620750131396
328,11.263874892487355
329,11.285129034843315
330,11.306383177199276
331,11.327637319555235
332,11.348891461911196
333,11.370145604267154
334,11.391399746623115
335,11.412653888979076
336,11.433908031335035
337,11.455162173690995
338,11.476416316046954
