Time(Iteration),PHEMultiArmedBandit
0,0.31297250546958527
1,0.7786120597080226
2,1.159634416252006
3,1.4652376125884312
4,1.7824337103234686
5,2.11110857112967
6,2.443275952393369
7,2.834101579306533
8,3.2518537939195964
9,3.5981665808913825
10,3.953512554038096
11,4.350487351313686
12,4.668125908918918
13,5.119859979729099
14,5.507689769988703
15,5.850166685178429
16,6.199640849628713
17,6.574294718669942
18,6.952909876228224
19,7.4351344311273335
20,7.8767323153612185
21,8.22706296739528
22,8.652090842942037
23,9.047209510765905
24,9.354530801169354
25,9.483657144963722
26,9.597654435646842
27,9.714485445552345
28,9.851845745197982
29,10.036343635911308
30,10.26823488391024
31,10.573499707712871
32,10.817604862287888
33,11.057307553848737
34,11.282605129115348
35,11.57127926610077
36,11.785720920538463
37,12.098912928552881
38,12.366562182009472
39,12.601652110373049
40,12.783468624688279
41,13.07483305440247
42,13.342797226899986
43,13.708999298039691
44,13.907786578089997
45,14.213451123158501
46,14.560390318308611
47,14.834200104278475
48,15.160251775319026
49,15.468748618201502
50,15.695536811066669
51,15.947301257168723
52,16.175080619715104
53,16.456703228663546
54,16.750255418680876
55,17.13568693672179
56,17.460860215253742
57,17.687519898957472
58,17.97374626892971
59,18.28147251926128
60,18.56293601105044
61,18.732448006866253
62,19.106294728019744
63,19.320814729479828
64,19.67385057722644
65,19.92069208335892
66,20.250612504669053
67,20.642150343817796
68,20.877677238521375
69,21.16935596185086
70,21.566021237139473
71,21.90349497098015
72,22.232551690429872
73,22.33282665416982
74,22.64807341687665
75,22.956417327748774
76,23.23602219279444
77,23.451101502848037
78,23.717297676563348
79,24.022717398294038
80,24.378061724014287
81,24.655561977045977
82,24.84958614275542
83,25.278331865382096
84,25.5255890802708
85,25.84605284897908
86,26.094489693174005
87,26.503015566652984
88,26.688411258956684
89,27.010781543452406
90,27.321093870107614
91,27.48251453934506
92,27.658947334314156
93,27.8983392789141
94,28.141717010697327
95,28.46021741831537
96,28.787004190299918
97,29.059642146579392
98,29.341448123604756
99,29.586027691271113
100,29.845305649527404
101,30.093052344153318
102,30.37086133096063
103,30.59454625863363
104,30.88701676321017
105,31.018676328713923
106,31.483602170737765
107,31.727170009684688
108,31.941274592940697
109,32.22414072986382
110,32.495759652786454
111,32.807590366684266
112,33.00130793515656
113,33.19890674575849
114,33.46326400683291
115,33.67829749182801
116,33.99702568392684
117,34.2995688224464
118,34.639040364462865
119,34.86922224021286
120,35.04908910057826
121,35.34140517541125
122,35.55030126667972
123,35.78585504175034
124,35.98342174467754
125,36.21817659213233
126,36.39276794326372
127,36.642523162790965
128,36.80547231613318
129,37.037609767774136
130,37.225525711491
131,37.50731816555482
132,37.77924874552146
133,38.01751343309064
134,38.231258573944075
135,38.48928197421266
136,38.749801389709525
137,39.02115124536455
138,39.276130204689096
139,39.58792623709201
140,39.80860733715707
141,39.95686405083993
142,40.16680956828979
143,40.32249826314868
144,40.56043435224534
145,40.767600909323654
146,41.07545199852605
147,41.32611232354468
148,41.63210232804661
149,41.83428694191144
150,42.12739388243892
151,42.245549015061115
152,42.45624006611005
153,42.600707216570115
154,42.74750250783022
155,42.94284148734822
156,43.24257000214387
157,43.48443940208595
158,43.664924844061055
159,44.0066367869605
160,44.31387580292883
161,44.62275725035044
162,44.80315907777337
163,45.08259085067618
164,45.312010474981605
165,45.49346013817914
166,45.64066177125626
167,45.983242485127214
168,46.1902435494891
169,46.46286578964723
170,46.70254873090635
171,46.93134953432694
172,47.06810981437583
173,47.308909425387
174,47.53617931710874
175,47.795781017166675
176,48.00415112676187
177,48.245597052775125
178,48.42216683985348
179,48.642052866442626
180,48.92983769828284
181,49.172410474567705
182,49.280173894407575
183,49.59178935371882
184,49.83240129533767
185,50.138197294051935
186,50.36103484208299
187,50.53397400146447
188,50.661447335278424
189,50.85773666893886
190,51.047948665420954
191,51.298818136071056
192,51.52234442465817
193,51.72300558329223
194,51.96333228103053
195,52.10650862069049
196,52.41008993281107
197,52.5941737974062
198,52.75292194658708
199,52.86823211791959
200,53.16710539710484
201,53.34304809891482
202,53.48367477410984
203,53.61521648307843
204,53.87231531817307
205,54.126680946781775
206,54.23842830875638
207,54.44092086598763
208,54.54384915266105
209,54.753181099616846
210,54.99428482287125
211,55.24452707373949
212,55.404802580841476
213,55.5608892951884
214,55.89084535926344
215,56.09765148224187
216,56.25592076354521
217,56.543150402591436
218,56.67099083192526
219,56.81943498652218
220,57.02920586423035
221,57.27471571370985
222,57.36259659084696
223,57.45587012100073
224,57.591941587959425
225,57.67860077852574
226,57.83468753198224
227,58.046619009264944
228,58.330062443545124
229,58.440407827368176
230,58.693081997868475
231,58.89835216659009
232,59.18437049417688
233,59.4948515655631
234,59.71166114662085
235,59.921052654410595
236,60.0748421732744
237,60.214181294035164
238,60.33805496858266
239,60.61499044258447
240,60.84771420694619
241,61.07152119484549
242,61.254322023674035
243,61.46493472320755
244,61.62425244963023
245,61.88196809087767
246,62.012024196183646
247,62.16112042707043
248,62.35393858349765
249,62.5397401648043
250,62.671639270455614
251,62.8582475775161
252,62.98273290168347
253,63.143806951231554
254,63.29105992844252
255,63.49768256540398
256,63.62891344411863
257,63.84488584664986
258,64.02594524585078
259,64.2576818199569
260,64.48369680411858
261,64.6187591790094
262,64.80537260195932
263,65.11250382548376
264,65.44521351427737
265,65.58370218545289
266,65.77650255827346
267,66.06803797572552
268,66.25165908494117
269,66.56742082539174
270,66.71759207360206
271,66.91320009118257
272,67.01185431224954
273,67.18738462482682
274,67.30838632008582
275,67.49246007896069
276,67.72106730491944
277,67.8259000822375
278,67.98100916622965
279,68.14549998234519
280,68.31474538822222
281,68.48934322520728
282,68.64024879776386
283,68.73544529397414
284,68.88572048488899
285,69.10194066960466
286,69.20318290578658
287,69.38683477062457
288,69.54599845561333
289,69.66743758613299
290,69.84022908332905
291,70.06566912140616
292,70.28812871292197
293,70.50508904206643
294,70.71702885346909
295,70.88517286773536
296,71.0972753957841
297,71.31213216658921
298,71.45590171168809
299,71.65872758065015
300,71.90457361155678
301,72.1095566301318
302,72.22083278842425
303,72.37397627232411
304,72.62420632720908
305,72.82266630637666
306,72.97773550911458
307,73.15813363600509
308,73.36593123205728
309,73.65388209992142
310,73.7389070860752
311,73.97458307803645
312,74.10269386196873
313,74.32179628707402
314,74.559244724193
315,74.76543019487134
316,74.8857923538828
317,75.09978429994811
318,75.22032124537961
319,75.3098442848221
320,75.53390319141111
321,75.69170032912169
322,75.8088683782158
323,75.89447765978437
324,76.1227896226267
325,76.30781403456606
326,76.3786277549004
327,76.47140947426573
328,76.66211174627082
329,76.81545654604363
330,76.97278254215148
331,77.14570024044566
332,77.38599856619743
333,77.5096861566837
334,77.6369270564664
335,77.74794857747804
336,77.87788318184573
337,77.91689850521324
338,78.07869169484353
339,78.28831677536928
340,78.43802297798793
341,78.71720912508235
342,78.90506047773545
343,79.07959149936411
344,79.20005348854984
345,79.40144941210721
346,79.60687488715512
347,79.79413771507402
348,80.05838438397079
349,80.13752108127375
350,80.348252419007
351,80.45160208286356
352,80.63641124532352
353,80.81389250809724
354,80.96073382763771
355,81.2453779383425
356,81.40286820663161
357,81.58568589841204
358,81.71624462733209
359,81.86678329243878
360,81.9949923891376
361,82.23594038597766
362,82.35015874480713
363,82.37887444728474
364,82.47770999677778
365,82.6732127043172
366,82.83096787486053
367,83.00910180895764
368,83.19888979515468
369,83.32431959690317
370,83.40032577088668
371,83.47359359433776
372,83.67225164730318
373,83.80877474683473
374,83.97304273910248
375,84.13314267760325
376,84.26736413770597
377,84.57279332539078
378,84.6626771748274
379,84.8046373096129
380,84.92590767949177
381,85.04387276868418
382,85.17665361328095
383,85.31004158543064
384,85.47547633924661
385,85.64634471406035
386,85.8257550685281
387,85.9015035397573
388,86.10729097474425
389,86.24227467066218
390,86.32554225831754
391,86.47103087965618
392,86.62545132163888
393,86.81634274477692
394,86.93807997822003
395,87.02272531405148
396,87.21014677739302
397,87.43824001129727
398,87.60075516108921
399,87.68387895890199
400,87.86591475408952
401,88.2128127269944
402,88.5376633691949
403,88.6621971746679
404,88.85702147935741
405,88.994273670571
406,89.15827083326194
407,89.23626624747597
408,89.33332051591158
409,89.49746963763096
410,89.56748037923268
411,89.69589848399384
412,89.9717423418677
413,90.0821701133388
414,90.22787319447235
415,90.35611044789866
416,90.49414791180502
417,90.53037160161188
418,90.72208464382145
419,90.89093507782937
420,91.02755139918246
421,91.1807740638794
422,91.30470992940388
423,91.41594372568932
424,91.62625283957344
425,91.8091999448497
426,91.89937331646726
427,92.0118866784543
428,92.1725513087325
429,92.35549767403725
430,92.50937929122591
431,92.59433028967908
432,92.68157588025613
433,92.84580073379735
434,92.92296895271679
435,93.08107998542087
436,93.30208019228193
437,93.42958659531602
438,93.72048080548522
439,93.80795991478925
440,93.92134333324735
441,94.06379345697422
442,94.25265253510835
443,94.54938924634826
444,94.66099703602552
445,94.86956323846842
446,94.93686336071293
447,95.13987580587828
448,95.25994363550026
449,95.34192054342921
450,95.46746026175934
451,95.53904829014621
452,95.6884227765078
453,95.80769051911736
454,95.87806271850818
455,95.95688894490635
456,96.08903351567453
457,96.20581454611825
458,96.33738866845599
459,96.43113962632938
460,96.63232984304554
461,96.76211797846307
462,96.86380929595946
463,96.97914671923331
464,97.16250848114687
465,97.27685442545348
466,97.48173965868367
467,97.60069802770602
468,97.83323171746176
469,97.97170027152431
470,98.18148217621118
471,98.25873950820315
472,98.54994605176972
473,98.7194016971354
474,98.88313513467087
475,99.06843155594677
476,99.25239139480976
477,99.42769742768303
478,99.5794676912944
479,99.66169953206335
480,99.87282026964677
481,100.06016918209251
482,100.16763128445457
483,100.3180980390886
484,100.43185596970537
485,100.57776952077218
486,100.66529127173082
487,100.94420084396032
488,101.09952689503235
489,101.29582576114379
490,101.4948800563128
491,101.63201522443237
492,101.75346068331831
493,101.94133455615375
494,102.05988503496329
495,102.0961366167307
496,102.19276940185429
497,102.31710417797578
498,102.40900479764314
499,102.59936713917705
500,102.7126362781479
501,102.77295302563307
502,102.9403874000931
503,103.04985390905065
504,103.20801132542033
505,103.28943301791578
506,103.37851564415917
507,103.53261155130296
508,103.62349426269536
509,103.72033683150153
510,103.77139588206232
511,103.88553098361736
512,104.06637110210936
513,104.13327920636375
514,104.34649187743234
515,104.43361228350292
516,104.5026732731674
517,104.5721484894572
518,104.78505578889917
519,104.88535561732995
520,105.05666897047135
521,105.36740185749674
522,105.51443235581912
523,105.66308532070555
524,105.79812858959608
525,105.9882056945016
526,106.06739812696597
527,106.31905448771627
528,106.50587141804371
529,106.5765290707935
530,106.61548898168607
531,106.72264424549594
532,106.86620559281148
533,106.93971420350113
534,107.1234433114056
535,107.25786607388834
536,107.33887971223007
537,107.39001350409997
538,107.52411210048653
539,107.62682190268507
540,107.74783908466438
541,107.89851828168341
542,108.03088194877137
543,108.14712726031485
544,108.21807628214007
545,108.36167164401863
546,108.56287191695958
547,108.74139814473037
548,108.92557753515237
549,108.98316226764241
550,109.14929562303692
551,109.21501149122074
552,109.42779036006206
553,109.55884418417524
554,109.7391869722405
555,109.76921320715368
556,109.95578653380089
557,110.14289289093452
558,110.32289246808674
559,110.42699237354957
560,110.52797632018056
561,110.62682491098235
562,110.78859384193018
563,110.94207623469158
564,111.06090343882052
565,111.21349075827614
566,111.35467534463251
567,111.45142012121428
568,111.57569628680889
569,111.7197074413074
570,111.81983979495303
571,111.95618731485033
572,112.15799417767653
573,112.3326446701434
574,112.43950864725632
575,112.49590046445613
576,112.6264383458988
577,112.68668303951179
578,112.75085910686823
579,112.87915277385409
580,113.050535586228
581,113.12859085718367
582,113.26508406634514
583,113.38390674093144
584,113.52731511406819
585,113.70456894085478
586,113.76874351291198
587,113.88137765742208
588,113.94628032676636
589,114.09362184034637
590,114.1647083747235
591,114.35788607149962
592,114.4397853360836
593,114.54716236304651
594,114.6264659589453
595,114.78482225311564
596,114.96196008626293
597,115.10088211840954
598,115.2219818521194
599,115.28778390604434
600,115.44726494439303
601,115.5950816428724
602,115.64296456659638
603,115.7385425533007
604,115.90830601286628
605,115.96983059021552
606,116.01818234507849
607,116.15709822174918
608,116.27185846475736
609,116.38056198326508
610,116.54600108851855
611,116.60503091370185
612,116.68923683927294
613,116.79558619640093
614,116.90757567329544
615,117.0534044612189
616,117.12583063305256
617,117.23931760106514
618,117.2640451156215
619,117.3740094571369
620,117.45723286420134
621,117.65076940937922
622,117.7159527617263
623,117.80487238537384
624,117.96456600778984
625,118.00155061228585
626,118.16730260268294
627,118.3210237017889
628,118.45240922898499
629,118.58865852267824
630,118.70927150659433
631,118.80706251185791
632,118.96717813651257
633,119.1699015395108
634,119.23620760928284
635,119.36442342534072
636,119.43821093946717
637,119.55933797862892
638,119.67819665483145
639,119.72940925665414
640,119.81847351438232
641,119.87967000743238
642,119.96879664355515
643,120.04718021901337
644,120.28564553289975
645,120.38982592104503
646,120.50658738245788
647,120.64384137113231
648,120.71472835101974
649,120.76134267093451
650,120.9898643520053
651,121.07384063603463
652,121.17408609039293
653,121.25781557351779
654,121.32991730505255
655,121.47878343061222
656,121.5467643092921
657,121.65284868229953
658,121.71704444880064
659,121.82195162543917
660,121.94025320358246
661,122.17273199123584
662,122.2892384083535
663,122.47357780458762
664,122.5917127631672
665,122.68184596707286
666,122.7548115877427
667,122.86895498216691
668,122.96334435947479
669,123.04343616392755
670,123.13495161595355
671,123.3538498804531
672,123.42894789378622
673,123.61685656483444
674,123.82558190447962
675,123.90868133919457
676,124.05701584739643
677,124.1519495518576
678,124.2452133551044
679,124.33221981564438
680,124.44375395459936
681,124.54768007561958
682,124.741105921443
683,124.8227835983735
684,124.93497012392838
685,125.0629581220821
686,125.09869425468017
687,125.22000910321981
688,125.272462338022
689,125.40726684148478
690,125.44979992130725
691,125.57362050002004
692,125.68825994035163
693,125.80805921848466
694,125.90220264576654
695,126.07827909080837
696,126.17906897181231
697,126.30852140455508
698,126.3347432731103
699,126.43189870432725
700,126.56906293891805
701,126.70750160784323
702,126.81592970360535
703,126.93079924091323
704,127.03844051338258
705,127.28190738286874
706,127.31667910572234
707,127.37118559372547
708,127.43504993034169
709,127.52643435603218
710,127.63436386929257
711,127.79571355960532
712,127.9197471772615
713,127.98740314957358
714,128.14786423242546
715,128.26242276326428
716,128.3798115042098
717,128.5831155132874
718,128.7031153809623
719,128.74274870478865
720,128.87177743732792
721,128.96307944772084
722,129.1054416763815
723,129.20766798887146
724,129.37768702288875
725,129.47968118647356
726,129.5160378427398
727,129.63875539208263
728,129.7390630154532
729,129.78113435568682
730,129.84120591481312
731,129.87966806592848
732,129.983076487483
733,130.19544054545636
734,130.34999417367118
735,130.4186446487667
736,130.48373163525298
737,130.53536497815233
738,130.68550221993817
739,130.7646452793868
740,130.85427301256806
741,130.9489795237771
742,131.0920146167726
743,131.12946263959333
744,131.22191450089326
745,131.30398661500564
746,131.48476728725376
747,131.6637828207742
748,131.78084580754677
749,131.8549123846002
750,132.04076237315547
751,132.2144001557559
752,132.34147826027692
753,132.4740884544099
754,132.55531064961716
755,132.7028246822456
756,132.82256845799117
757,132.8637318611067
758,132.9693153922675
759,133.09275849123532
760,133.21603679088213
761,133.34174195813353
762,133.4827878370382
763,133.6078986637301
764,133.77153245314983
765,133.90507896072
766,133.94944139514493
767,134.07876476219593
768,134.13771935050272
769,134.21142897731613
770,134.2594565491246
771,134.33660257288784
772,134.37962760328494
773,134.4307481824157
774,134.62492182904947
775,134.7032071026304
776,134.90304165503898
777,134.96947687075632
778,135.05777416095265
779,135.10611583982757
780,135.21493574699323
781,135.2365450284558
782,135.3529093255455
783,135.4907124765699
784,135.56237846365127
785,135.66063962932589
786,135.7570658055908
787,135.80639684276218
788,135.887945768705
