Time(Iteration),UCBMultiArmedBandit
0,0.3700464638438084
1,0.8139845882203733
2,1.1905379815014314
3,1.507736197946902
4,1.8490143978595974
5,2.1947138485817805
6,2.499553313737085
7,2.9967524776970444
8,3.324331809640264
9,3.634925111974821
10,3.9453051501425
11,4.322682982497808
12,4.507910803258263
13,4.927650574540361
14,5.177736807552312
15,5.547218708198354
16,5.844230785690792
17,6.23447845240471
18,6.640861946550797
19,7.078433660831502
20,7.411787831885102
21,7.727347834547044
22,8.128358731177922
23,8.5282961163917
24,8.876651040272908
25,9.039904361719344
26,9.16870657353816
27,9.493420914268876
28,9.746535493853253
29,9.959976185527273
30,10.275121200820514
31,10.5618036471462
32,10.74249692696784
33,10.97652818481512
34,11.089604430456923
35,11.301535167400509
36,11.514672225370772
37,11.757735366456386
38,11.940586827415391
39,12.18463158554302
40,12.389925913535121
41,12.566910873061154
42,12.77183668163676
43,12.97281365971977
44,13.201918566506487
45,13.44987053436854
46,13.769571715463325
47,13.94283308748059
48,14.151834929490159
49,14.400743594987315
50,14.610926773788432
51,14.799956931763623
52,15.046403258738938
53,15.240365850640268
54,15.46214977037807
55,15.62816813239767
56,15.964813241378351
57,16.19526682836305
58,16.45564252848186
59,16.67173048596122
60,16.879727567792216
61,17.05769958722395
62,17.2624245687276
63,17.493766968870545
64,17.779643166973624
65,18.02150984757697
66,18.27660907760915
67,18.407243378451184
68,18.553709147567126
69,18.76433640457487
70,18.95198917321141
71,19.187846252395975
72,19.451851806023036
73,19.649776970362332
74,19.860629129428787
75,20.02444949223476
76,20.20751403569147
77,20.380986388581213
78,20.55683896009424
79,20.837007477591317
80,21.00620700870832
81,21.16467159187135
82,21.37159664931166
83,21.531376866566728
84,21.81424800698317
85,22.098572950748185
86,22.266507443994456
87,22.50162962950262
88,22.68985048857581
89,22.86284370783941
90,23.032225302162466
91,23.250021472847664
92,23.465859146535315
93,23.652286861789584
94,23.837107080548385
95,24.031007374076676
96,24.256925528295273
97,24.380985294564983
98,24.536454524308958
99,24.700232594041935
100,24.885422835274817
101,25.045066849727892
102,25.27793559314729
103,25.48825887924883
104,25.69947533944869
105,25.891908236522617
106,26.053321112371314
107,26.1945975890142
108,26.481260705891668
109,26.752414642113166
110,26.992754076310074
111,27.068482237895115
112,27.183107844836474
113,27.25522917412558
114,27.469649777338713
115,27.635008111226007
116,27.877715730605523
117,28.0797626403368
118,28.206294916836725
119,28.316199853599898
120,28.506106505766457
121,28.669004727958914
122,28.75903152224272
123,28.829597482021377
124,28.928418660252696
125,29.137902868796203
126,29.26835490843706
127,29.375659439757335
128,29.533162676096133
129,29.6260386867716
130,29.73797005616091
131,29.924034997092484
132,30.10929721415303
133,30.23152473672472
134,30.316705437669746
135,30.38887920541481
136,30.50600944801663
137,30.56861968642217
138,30.686064552519344
139,30.78747284090615
140,30.810686448501645
141,30.862299479387055
142,30.954635137824294
143,30.99826971915378
144,31.063373300131538
145,31.173270055007826
146,31.218189815422363
147,31.29553346673996
148,31.38292023761695
149,31.477108437252117
150,31.594336082720538
151,31.72081662542866
152,31.8205028292874
153,31.98441518221127
154,32.12970275796505
155,32.261034606298175
156,32.44558767773585
157,32.631719308309854
158,32.8206536447273
159,32.92126674640923
160,33.088324157585845
161,33.21014881455391
162,33.343963943552296
163,33.38482419880465
164,33.53672963835164
165,33.645154096316155
166,33.82072455263959
167,33.951358663545534
168,34.08537517022868
169,34.16184592307116
170,34.2116778202427
171,34.2613598822779
172,34.374339209331296
173,34.405296915727625
174,34.53762485643985
175,34.72244027760177
176,34.85318637769474
177,34.974034609493415
178,35.03893437440344
179,35.079220628226786
180,35.14794318156188
181,35.20992456608467
182,35.3270286204491
183,35.490254430225924
184,35.64969927077517
185,35.778027539990305
186,35.85759719222965
187,36.014071707515036
188,36.102918686423884
189,36.15117715137274
190,36.231632322824524
191,36.39033365687542
192,36.47972501182993
193,36.49819591068406
194,36.578256022893974
195,36.73514864834721
196,36.788385171051374
197,36.819823459508676
198,36.8906098686532
199,36.93789474854456
200,36.96933303700186
201,37.0109759547508
202,37.038366970202134
203,37.079179686149395
204,37.14132543359954
205,37.20133994312456
206,37.30344774681922
207,37.39433764507761
208,37.52123516767182
209,37.664465312246016
210,37.84022683435086
211,37.94868331239709
212,38.062451935547585
213,38.23843634962966
214,38.358170670590866
215,38.407700092384864
216,38.50666309775305
217,38.59713026471762
218,38.7204224617137
219,38.827516187287685
220,38.872866074074636
221,39.01915112759848
222,39.184712821468906
223,39.31392574146024
224,39.3856165783603
225,39.44648571072663
226,39.52995807181337
227,39.55968295486987
228,39.59858212645794
229,39.653975822643986
230,39.68122861816118
231,39.733314619711514
232,39.89677905972868
233,39.98236330585458
234,40.076364572698694
235,40.15242602790862
236,40.284034217610575
237,40.5003441238892
238,40.59000353633934
239,40.67264919005807
