Time(Iteration),PHEMultiArmedBandit
0,0.36729403206260935
1,0.8506643019661881
2,1.2686980403359975
3,1.736761145159715
4,2.133188667155694
5,2.436310041297387
6,2.773142536479165
7,3.175941997708312
8,3.5701953767401013
9,3.9215362441630903
10,4.302000548270391
11,4.693043680662444
12,5.098825656034437
13,5.466618049230762
14,5.83994242448202
15,6.364519276809139
16,6.784479549397685
17,7.1672603150464855
18,7.685366039548427
19,8.13582161384947
20,8.460265255866295
21,8.81871319142181
22,9.077002268547563
23,9.498566017066121
24,9.847407378119154
25,10.29538289098607
26,10.616212697350615
27,11.064712095077493
28,11.557856139305077
29,11.991918769904736
30,12.35863283838423
31,12.729577989902136
32,13.139968768955473
33,13.497804183344055
34,13.964861597688358
35,14.295448493829815
36,14.610433231061952
37,15.088177250362586
38,15.433744147948286
39,15.733056731399
40,16.225199004890122
41,16.587478184146597
42,16.960322163558505
43,17.334920868744984
44,17.666823741125203
45,18.138952646940254
46,18.459613622239843
47,18.965511257634336
48,19.27612740087745
49,19.659130458958526
50,19.977389477096768
51,20.311402300296066
52,20.71433096508886
53,21.014504319121365
54,21.48437164074381
55,21.798570111411767
56,22.179889285816188
57,22.557664835819878
58,22.978976272458244
59,23.355549429107334
60,23.703299304783783
61,24.095800315277046
62,24.44988818953499
63,24.86571819926313
64,25.228418866983375
65,25.67797197201059
66,25.934898802114883
67,26.470094280278268
68,26.914417249210356
69,27.221625734963634
70,27.584968607834025
71,28.04511301609194
72,28.3860112936291
73,28.711909073355997
74,29.055951600572268
75,29.330661608968647
76,29.8196050787513
77,30.324997990686075
78,30.830535891736616
79,31.168906149350242
80,31.54989206383572
81,31.99768174976818
82,32.39405008437758
83,32.86868936452393
84,33.39808536301915
85,33.76686730634098
86,34.07396083817268
87,34.540480484758746
88,35.05449609178784
89,35.448644529481584
90,35.84138343702396
91,36.23570264011995
92,36.69975685527325
93,37.08037291837146
94,37.481037083196746
95,37.82058106400889
96,38.15639321771174
97,38.474124245105344
98,38.93814006103679
99,39.37536346295449
100,39.690923463994565
101,40.06640189055774
102,40.46307857126864
103,40.85741216208457
104,41.07426459432585
105,41.37751541602219
106,41.738536359101104
107,42.13998828573779
108,42.56690360155205
109,42.9357726098714
110,43.414955904884835
111,43.7246582124808
112,44.16317837575686
113,44.52080242396247
114,44.87438621382852
115,45.26726910992067
116,45.51811557992579
117,45.92583158737267
118,46.26130136772212
119,46.48987199348263
120,46.88988380133894
121,47.36207311365372
122,47.80537965723533
123,48.230382607919395
124,48.66249691776252
125,49.04783511803725
126,49.37363974214243
127,49.714495740905555
128,49.99815160162901
129,50.28528219385824
130,50.7441481511145
131,51.13508143110142
132,51.520634324346396
133,51.89303681960829
134,52.20161961583998
135,52.59563018477429
136,52.88137580816506
137,53.295867618543085
138,53.65135760796513
139,53.92557612571618
140,54.37880191699655
141,54.71365541227182
142,55.012111187127935
143,55.48389233798038
144,55.86170850642763
145,56.254777006509286
146,56.62313546842508
147,56.99518799304373
148,57.169967685443396
149,57.446880433213366
150,57.7866356120539
151,58.23337266398759
152,58.648501038885094
153,59.00165000980119
154,59.29211311412822
155,59.64834748397017
156,59.978210357366684
157,60.23116815086463
158,60.57392800150865
159,60.9216459766501
160,61.30233607775506
161,61.71727772377212
162,62.15471338093272
163,62.56084516985637
164,62.858433761335164
165,63.20130449647737
166,63.561570568377036
167,63.974697955147484
168,64.31472063095234
169,64.63521380074373
170,64.95678004913148
171,65.23654031858328
172,65.52775205889442
173,65.87283220305909
174,66.2013450619031
175,66.43805078356432
176,66.76946021199997
177,67.03151108787903
178,67.31262130972398
179,67.7050336147798
180,68.13079538793292
181,68.44332846019248
182,68.68214077767824
183,69.1640522221928
184,69.55111601448509
185,69.76112844025783
186,70.17972496189088
187,70.52368260404282
188,70.88836454047207
189,71.24560753469758
190,71.60244820382374
191,72.04334089359678
192,72.38050811904195
193,72.66250621350804
194,73.07455827117772
195,73.47860675157506
196,73.88424110466886
197,74.06940348324238
198,74.44117107868635
199,74.72465122387251
200,75.05338295619404
201,75.41887860876781
202,75.86174787162915
203,76.21301009280607
204,76.55764514428712
205,76.93516810434528
206,77.1439325822867
207,77.409082622534
208,77.67477359155161
209,78.02098218488953
210,78.35119888989708
211,78.60791047919982
212,78.99014982982185
213,79.38135466239233
214,79.75576612591296
215,80.08872544654086
216,80.31957083377304
217,80.64198337420913
218,80.85853717806256
219,81.16242252211909
220,81.53105523086766
221,81.81874054059617
222,82.24851230216721
223,82.47735474892264
224,82.73904097310395
225,83.03283954091935
226,83.29875112286337
227,83.56059205092593
228,83.97341358287949
229,84.32140583012792
230,84.62439138687408
231,84.91446027305189
232,85.3377797814564
233,85.63826315461334
234,85.90615364181862
235,86.22040420793572
236,86.52201990483123
237,86.8682441670825
238,87.17496200420908
239,87.49221884252309
240,87.82472392010021
241,88.20346109729796
242,88.43848974538986
243,88.73052020953682
244,88.93672509803567
245,89.17835699628866
246,89.48443721600668
247,89.8866597320032
248,90.16653164880091
249,90.54102651860694
250,90.8411000331406
251,91.12940660558536
252,91.49852168151178
253,91.85901468167242
254,92.26104815868334
255,92.65071812479877
256,92.89225559358096
257,93.18594226981295
258,93.49981625893163
259,93.78793552381813
260,94.07189053165044
261,94.35305444322111
262,94.63184165002795
263,94.85794182607438
264,95.18221403683077
265,95.48044145875397
266,95.79425428272768
267,96.17496503898899
268,96.42831922326442
269,96.77252542810945
270,97.071350513093
271,97.30269883808589
272,97.59961736676098
273,97.81169439680171
274,98.07290362297837
275,98.35866120801153
276,98.67993392480344
277,99.03594043385536
278,99.34092133147031
279,99.80425131617066
280,100.15474337502401
281,100.37207248187589
282,100.59628797019735
283,100.85632887743064
284,101.00793119772301
285,101.28694958971323
286,101.58679219475573
287,101.71705861392581
288,101.86861576921694
289,102.08039749656568
290,102.28114514190574
291,102.6317767512013
292,102.94343741776433
293,103.23046741398954
294,103.51404356715145
295,103.69753070210527
296,103.93663112432293
297,104.23777914007867
298,104.35387204269989
299,104.61140877508151
300,104.82837765750875
301,104.95605425358781
302,105.15797495083794
303,105.28849715555512
304,105.47903499574946
305,105.51378502305518
306,105.61226226028978
307,105.80638437033026
308,106.09941006433371
309,106.30764818562345
310,106.46736956344446
311,106.55370458873001
312,106.67969468431968
313,106.80289738684709
314,106.90025142863665
315,107.10069212637802
316,107.21950269030955
317,107.34420430036585
318,107.54801943650943
319,107.63119654927971
320,107.78315357166767
321,108.00080017223927
322,108.12703513153853
323,108.25775287949732
324,108.29477862577544
325,108.39746975625205
326,108.48095878831546
327,108.58187684011429
328,108.62261509701314
329,108.71582375300645
330,108.92608008100558
331,109.11290174406045
332,109.22666453913465
333,109.3122658529215
334,109.37836707086413
335,109.51291247089989
336,109.57064947248402
337,109.75283664208226
338,109.84447183792429
339,109.93008319914354
340,110.0211180349809
341,110.17106288080292
342,110.17934678302227
343,110.23202730605206
344,110.33888402512578
345,110.37635728410287
346,110.40193610890523
347,110.51065987004293
348,110.5895574168771
349,110.68633878659662
350,110.76363417074319
351,110.89401268978354
352,111.01080982529382
353,111.06001163792493
354,111.16019509479165
355,111.1802750913375
356,111.22456665525401
357,111.22456665525401
358,111.24390046982451
359,111.24390046982451
360,111.32491828792952
361,111.36354556344604
362,111.42809349431214
363,111.5202506217673
364,111.5929377920041
365,111.71097855194463
366,111.72770369185355
367,111.83413557658282
368,111.85782991549051
369,111.88522368348322
370,111.94848948247405
371,111.94848948247405
372,111.96317147062845
373,111.96956955656353
374,111.9767640494332
375,112.00438176622303
376,112.05192564860533
377,112.09133966103514
378,112.14208972789986
379,112.15060184293652
380,112.20646801763966
381,112.24837955015578
382,112.29517495987893
383,112.30368707491559
384,112.34857616225148
385,112.34857616225148
386,112.38135447242101
387,112.40143446896687
388,112.4105332756823
389,112.41963208239773
390,112.42814419743438
391,112.46145835527489
392,112.46145835527489
