Time(Iteration),EpsilonGreedyMultiArmedBandit,UCBMultiArmedBandit,TSMultiArmedBandit,PHEMultiArmedBandit
0,0.47884058015351955,0.3933868433009713,0.379656536662464,0.3933868433009713
1,0.8849146092058107,0.6692901659939973,0.6726477315600401,0.6692901659939973
2,1.1766698118933063,1.0021141743870177,1.0723294622648594,1.0021141743870177
3,1.6455829088887186,1.4295362730445056,1.5359673716689106,1.4295362730445056
4,1.9828960790868269,1.8725986271806323,1.9512059705077944,1.8725986271806323
5,2.184479566326553,2.084476314184488,2.2839290335758835,2.084476314184488
6,2.372848473089218,2.5616675552781425,2.674692953378005,2.5616675552781425
7,2.518331872326134,2.8449215001267754,3.117491782408933,2.8449215001267754
8,2.768749768754696,3.1828045147600923,3.4417098490139084,3.1828045147600923
9,2.9520564040629624,3.4740392051376716,3.892469548860015,3.4740392051376716
10,3.1724695923425443,3.882302259599956,4.150575371429224,3.882302259599956
11,3.466447699321832,4.2414235095306445,4.539048669628518,4.2414235095306445
12,3.6822872770828576,4.59070818396309,4.879622151668174,4.59070818396309
13,3.9159769796751753,5.025322460114378,5.159988987610348,5.025322460114378
14,4.089908033156581,5.421562858840213,5.549501939707207,5.421562858840213
15,4.279676247851174,5.769663600983837,5.879470613090884,5.769663600983837
16,4.429149250314865,6.262081299616459,6.21744954535307,6.262081299616459
17,4.640178575065276,6.6889578895177255,6.636533594797832,6.6889578895177255
18,4.733555816588083,7.069978506339448,7.0104523959682385,7.069978506339448
19,4.912882158278423,7.397352840649928,7.455856400503426,7.397352840649928
20,5.085702282617101,7.760307848560385,7.708044145750266,7.760307848560385
21,5.404732587022153,8.119098915591566,7.980226667832362,8.119098915591566
22,5.591343951279486,8.481031571632979,8.288080249204082,8.481031571632979
23,5.699066008845454,8.847482204390655,8.612765987757665,8.847482204390655
24,5.799288696228387,9.235604845851137,8.76441649481619,9.235604845851137
25,5.8996394658518945,9.263889266819094,8.961369719040462,9.522080820105993
26,6.063589638360448,9.321019635319185,9.022146926393443,9.88028565762186
27,6.19418546367031,9.470100788203107,9.072704308808028,10.130499049931068
28,6.293400139610059,9.656463380726182,9.115230148128596,10.279810677648333
29,6.4531922907086585,9.851355701983955,9.290324342811013,10.605669317572367
30,6.654790229909695,10.06670624189712,9.373186224181552,10.926681564599896
31,6.895298116540697,10.305497593998464,9.45776346764557,11.230609909928083
32,7.169037869394584,10.554282283653004,9.487244869387514,11.55716190938039
33,7.413389104404305,10.806290552673396,9.513459735639447,11.914443575978812
34,7.586850326814998,11.119116286468302,9.578716150784784,12.137012359755559
35,7.771815352682985,11.454913046981686,9.595014265592585,12.365711200865142
36,7.888992417398301,11.795439445204723,9.623647045276975,12.598983675060513
37,7.929684457814799,12.148028675477313,9.636394158069814,12.990571681212979
38,8.177735968392106,12.55702253345851,9.663009481710972,13.208640940558217
39,8.219442407112371,12.976824889277697,9.67626072734605,13.584904641108844
40,8.403766416958018,13.428710517587657,9.692558842153849,13.871371149428223
41,8.489527593470894,13.910870917770566,9.721214020720591,14.327645741638346
42,8.612922162930401,14.394424752978429,9.739387051513319,14.69454891882321
43,8.71605484174311,14.873112169265909,9.756522085931152,15.048826943370178
44,8.831633420373986,15.424696282347224,9.76977333156623,15.29598481861574
45,9.02513737223116,15.940928749478303,9.808457481853248,15.684618576067042
46,9.123053298930191,16.498262949190792,9.821708727488325,15.911163864035307
47,9.212760167358066,17.106961260374497,9.83063558099666,16.319234230686295
48,9.373537059289577,17.526531919394042,9.836670928906099,16.674158338444506
49,9.590914637279802,17.848969136641905,9.8529690437139,17.041030961691796
50,9.78580535000519,18.158793348087023,9.869688848309941,17.320767769586382
51,9.845525418743568,18.4900024754052,9.879690197299528,17.56587432314468
52,9.982881113723254,18.613657798216646,9.893430099124238,17.99119792609444
53,10.14916684717387,18.77352734853874,9.91146760928126,18.329776283092176
54,10.250174498727768,18.950610383652027,9.919198751919621,18.620109546106352
55,10.39642424746415,19.211386663906804,9.946525200242515,18.97901390034146
56,10.481516780495667,19.45824919103612,9.955294339255772,19.283285654950852
57,10.752094867923736,19.69861691117378,9.96422119276411,19.569970926834543
58,10.899188045925337,20.00372528702996,9.974251187985608,19.927248620169568
59,10.991763156514546,20.24302214749019,10.002742745062706,20.22225085486375
60,11.14891030469548,20.524310978938693,10.011511884075961,20.473351634551378
61,11.210970504419997,20.832295163489942,10.025692160011513,20.78340169398029
62,11.352211242167677,21.071868970733764,10.040221313040641,21.042279703333605
63,11.509240341341227,21.31740674018335,10.044694688794829,21.39340508405226
64,11.563960509385515,21.610241085631348,10.052303836742187,21.709327402513928
65,11.688137569041478,21.88845318286294,10.085098161122996,22.014199165491817
66,11.895733457411826,22.147479383260993,10.096909774570316,22.228047780202683
67,12.028608108174721,22.556938282677674,10.101383150324503,22.56111476609313
68,12.168491986671965,22.987928882318748,10.11031000383284,22.900449120497164
69,12.227105829613809,23.254253069718516,10.119236857341177,23.191742704375677
70,12.359385008520501,23.673474582768225,10.127497468773536,23.559478377134017
71,12.539145484757555,24.01076905482671,10.131970844527723,23.83840312637598
72,12.640680613091272,24.307171196514798,10.136444220281911,24.146229658737504
73,12.733481278362865,24.56146669769766,10.140917596036099,24.43418355863805
74,12.785029151181762,25.039931945872087,10.148526743983457,24.714164067307127
75,12.831940813221351,25.341734086572146,10.157453597491793,24.9131970749033
76,12.920653930665924,25.696593282376462,10.173068415301431,25.262866726692202
77,12.993909491302968,25.999182927862186,10.177541791055617,25.58496520551636
78,13.063043163949843,26.34503851057631,10.196524421838895,25.881821574245475
79,13.131734586703521,26.59762501642503,10.218773983252294,26.243848018188523
80,13.205614571498103,26.912941059471375,10.228420686048715,26.63379871597848
81,13.268754336082633,27.25792255388054,10.23466024094655,26.80554224293844
82,13.374308224586304,27.631050704944364,10.245353273598536,27.119118445949944
83,13.465407540351729,27.862834645439534,10.266115707475183,27.464298615025065
84,13.537098573652614,28.252373743021725,10.286683947131847,27.747823433439283
85,13.68055598504073,28.508789326448447,10.30126076856659,28.113975097895434
86,13.766972279611533,28.74270726400137,10.321350380101693,28.312100347011885
87,13.849373623738874,29.004067950205062,10.33827173417305,28.725970067773137
88,13.980399347703706,29.335190278488227,10.37746929061415,29.048938531112857
89,14.00614867525779,29.71622645290811,10.38520043325251,29.353663906824686
90,14.149192416797826,30.06238361570565,10.39039365829478,29.710076916304537
91,14.241442270950447,30.231289143711212,10.399162797308037,29.93987650120914
92,14.323843615077786,30.53826290267228,10.428964405198233,30.29814216385583
93,14.384232376609836,30.831153502731542,10.43585862822656,30.657813432628693
94,14.568720472259216,31.07744335337544,10.446551660878546,31.014847842007327
95,14.638039021374343,31.395970479888454,10.45039901473415,31.282296550792005
96,14.751702803943104,31.72788242019309,10.461746715516629,31.64469925838813
97,14.89578274081577,32.09793484418922,10.468640938544958,31.96916016364588
98,15.047874539358892,32.34951190137385,10.472488292400563,32.29351042697307
99,15.171469061616344,32.70212873134363,10.476335646256167,32.51966599479162
100,15.283264711632754,33.104030579543505,10.4821174844699,32.82013250481213
101,15.406636438952892,33.397057173485486,10.502189336982685,33.09815021902359
102,15.532070299565342,33.58317059290648,10.50603669083829,33.38319519956768
103,15.648936590260329,33.88225727280391,10.514337522448043,33.65190227547896
104,15.71813615368842,34.30656342966911,10.518184876303648,33.85580159532751
105,15.928980834377276,34.51059994492829,10.532088007434194,34.24011842878411
106,16.0794962594592,34.95452556429156,10.545991138564737,34.474219288827285
107,16.19382393215244,35.25640514481349,10.550464514318923,34.700055386785145
108,16.281496899751797,35.48380636139958,10.56236942552535,35.034248235355406
109,16.398713701003338,35.77196633021672,10.566842801279538,35.374874557475145
110,16.4189502949461,36.04888325126873,10.570690155135143,35.638076522558606
111,16.46088586729237,36.28321280799332,10.577673281183916,35.95488360475709
112,16.697551383174606,36.56553518122242,10.58152063503952,36.31629865044904
113,16.813506087247106,36.77811286125244,10.585994010793708,36.597330681057244
114,16.833742681189868,37.060755775264035,10.589841364649313,36.87592246291055
115,16.983554117582432,37.425601178108344,10.593688718504918,37.15581177012923
116,17.026829233990636,37.77463894235777,10.597536072360523,37.378620661957015
117,17.131965974782418,38.05564798049138,10.60630521137378,37.61921251677304
118,17.241707514073962,38.36708053571378,10.614606042983535,37.85000358210489
119,17.315164439179988,38.68775319733413,10.61845339683914,38.16760498491052
120,17.355116195760697,38.936756725734824,10.622300750694745,38.39630230207267
121,17.403104754958683,39.23516317061617,10.62614810455035,38.656408126697286
122,17.494458483082084,39.32428062918966,10.630621480304535,38.89159352053045
123,17.54748879580479,39.669365278707595,10.63999680739554,39.127244233057425
124,17.56772538974755,40.0266552375682,10.643844161251145,39.41559499494383
125,17.667364761737865,40.24069391200037,10.64769151510675,39.64651061026153
126,17.727367047973395,40.492483078943636,10.652441344701543,39.91161858114644
127,17.861589455347165,40.71099004307272,10.656288698557148,40.239231784697395
128,17.94773417172667,41.13017884000418,10.660136052412753,40.50476608804446
129,18.043052564199222,41.457769283598694,10.66890519142601,40.76233835639398
130,18.111014809120427,41.7424593234423,10.669201543266652,41.0832781385794
131,18.121165659915913,42.08612669425517,10.67367491902084,41.33892408460077
132,18.31024009691272,42.2972681808093,10.677522272876445,41.5605350805091
133,18.36878459521471,42.62990564917909,10.68136962673205,41.94503546587863
134,18.38902118915747,42.91552127928922,10.685216980587654,42.293863618104346
135,18.505499922316798,43.31588630427255,10.693986119600911,42.49529260422858
136,18.527054221820542,43.6083925195042,10.702755258614166,42.85425823292369
137,18.639616466858385,43.94224640920528,10.711056090223922,43.16953077069323
138,18.685696610855608,44.246714691270554,10.714903444079527,43.4503215437494
139,18.776340581866425,44.54912793329153,10.718750797935131,43.750428076642415
140,18.796577175809187,44.8014229945952,10.727519936948386,44.02972326470747
141,18.979109802368704,45.07027129832437,10.731367290803991,44.374373865135155
142,19.17334969122071,45.423952235490376,10.73826151383232,44.695433215365455
143,19.266257396576588,45.74837585970817,10.742108867687925,45.012732592507675
144,19.421072140527368,45.9482432771442,10.74834842258576,45.35856366286623
145,19.552470581783563,46.17355824782025,10.752821798339948,45.599088584629456
146,19.68035507332945,46.53534124207952,10.761590937353205,45.932498728447754
147,19.740357359564985,46.72335314416831,10.76543829120881,46.14288937043908
148,19.80788321890244,47.024897424879796,10.765734643049452,46.38629588883923
149,19.85679342599331,47.298284513897876,10.766030994890096,46.69441858216727
150,19.960203587605246,47.61219058334837,10.769878348745701,47.02447496201934
151,20.05301366188808,47.85450113345503,10.773725702601306,47.32383838384369
152,20.12249538702732,48.194825857646705,10.782494841614561,47.50832789718323
153,20.287410018737937,48.462087724328995,10.796397972745106,47.71467568872615
154,20.418614806851142,48.669608683111804,10.803381098793881,47.920016383519155
155,20.57322751717707,48.99637352137473,10.807228452649486,48.12221195348072
156,20.826019169374547,49.31911495714756,10.811701828403674,48.36736498869952
157,20.96736030633233,49.63297741575358,10.820470967416929,48.657134982936746
158,21.019613553168035,49.93043613770753,10.824318321272534,48.84089324321948
159,21.16333965487173,50.16510230115124,10.832049463910895,49.001893744082665
160,21.23087574081411,50.44468158741173,10.836522839665083,49.33010578353899
161,21.28183071913491,50.76081285098444,10.84341706269341,49.67815374447548
162,21.3524359254846,50.9851332990427,10.85031128572174,50.02869634153257
163,21.39093552114123,51.2379513533269,10.854158639577344,50.3349988893154
164,21.465189876911012,51.54446906998517,10.858005993432949,50.639539859246305
165,21.583239879296944,51.95085057056499,10.866775132446204,50.94092830739386
166,21.66307553436966,52.146928721732785,10.871968357488473,51.05231620339809
167,21.756094293390255,52.458346935864064,10.88073749650173,51.331720248534694
168,21.922375518388264,52.81702692133102,10.884584850357335,51.53449227978572
169,21.937499138160813,52.99591493242643,10.88550722409656,51.712986546866134
170,22.028168524898092,53.33414543666131,10.890257053691354,52.01541726084038
171,22.071045562382785,53.647309156208145,10.890553405531996,52.253137834765155
172,22.335683700168612,53.959731178463656,10.890849757372639,52.43988259032342
173,22.35080731994116,54.22832148647509,10.891146109213283,52.67113079732938
174,22.365930939713714,54.511159740500865,10.894578233247096,52.92125127099896
175,22.45926633254372,54.84428666387113,10.895500606986321,53.12916155196196
176,22.49755261385295,55.14506936704438,10.895796958826963,53.4335921956299
177,22.57769777385858,55.404162304336936,10.896093310667606,53.7396774241801
178,22.592821393631134,55.57582873301457,10.900843140262399,53.97028863835432
179,22.704818503705265,55.87681978987596,10.901139492103043,54.24630870492966
180,22.748521195274037,56.09940420532605,10.901435843943686,54.494665062996056
181,22.763644815046586,56.45166452465821,10.90173219578433,54.757187499835915
182,22.90058890741791,56.6573389339337,10.902028547624973,55.08655325931161
183,23.015285273015227,56.98089971613531,10.902324899465615,55.32841980074214
184,23.130120744368142,57.24250997964249,10.90262125130626,55.64236478537705
185,23.211329417560254,57.45162144793805,10.902917603146902,55.78541978213201
186,23.35146564200914,57.73058135506394,10.903213954987546,56.1463876429623
187,23.36658926178169,57.910009692100665,10.90706130884315,56.369064211806155
188,23.39964036357174,58.2417023202667,10.907357660683793,56.642606972732
189,23.48526094237032,58.45402110023379,10.907654012524436,57.02225879113039
190,23.50038456214287,58.64251034543393,10.90795036436508,57.257819397025
191,23.579950121069732,58.92268539102048,10.908246716205722,57.47084535462329
192,23.639018217916462,59.251929693652585,10.908543068046367,57.736455550779226
193,23.7288377518781,59.51208474165419,10.91197519208018,57.96829912481411
194,23.74396137165065,59.899273062512165,10.912271543920822,58.19598360889741
195,23.82835706725337,60.27146944242914,10.92006824268834,58.34475964827675
196,23.951635261615966,60.53425707520861,10.920364594528982,58.66410459915711
197,24.064976360429597,60.77655480769643,10.920660946369626,58.836489058439234
198,24.136303743593725,61.08148500060861,10.920957298210269,59.07143631112054
199,24.151427363366274,61.25780897310407,10.921253650050911,59.37307464934808
200,24.263774667119556,61.47411324765956,10.926003479645704,59.74250760062468
201,24.419477657128436,61.72097135269286,10.926299831486348,60.11831710982401
202,24.52506577579332,62.06121823457043,10.926596183326991,60.36350187113002
203,24.540189395565868,62.38190791265286,10.943609576745823,60.586353581701545
204,24.63569357158673,62.65753604153789,10.943905928586465,60.83175140798444
205,24.720089267189454,63.03647853445269,10.94420228042711,61.14096458463771
206,24.731072249904337,63.354401552556894,10.944498632267752,61.31710684735303
207,24.902232501064656,63.591305829467956,10.944794984108395,61.55960669484698
208,24.917356120837205,63.79875283587852,10.945717357847622,61.74191507506796
209,24.997256821373988,64.19263022836564,10.950935494845917,61.982029661330635
210,25.01238044114654,64.65941029728111,10.951231846686559,62.20747286061244
211,25.051522242241997,64.92939073094367,10.951528198527203,62.40017517760673
212,25.083857293876232,65.05865097249465,10.951824550367846,62.68096209334011
213,25.09898091364878,65.32412650267976,10.952120902208488,62.926955288575755
214,25.114104533421333,65.62129525250963,10.952417254049132,63.06159542357061
215,25.129228153193882,65.84529083394922,10.952713605889775,63.34908624096994
