Time(Iteration),PHEMultiArmedBandit
0,0.3644865383193169
1,0.7529348939546757
2,1.065874877585036
3,1.4062184874095023
4,1.7005728535466453
5,2.0096004300403556
6,2.4479416263804965
7,2.785420450583904
8,3.1611994581101697
9,3.50421162222982
10,3.986389392062326
11,4.39432493932104
12,4.7744381588190175
13,5.248759304358976
14,5.648309178934356
15,6.093229936753044
16,6.553973619145113
17,7.065561523458006
18,7.401169750120511
19,7.869193524349482
20,8.194342093059046
21,8.5703337438535
22,9.03363824793271
23,9.396603839116015
24,9.661905634748939
25,9.770844407478593
26,9.955768112297708
27,10.104813265225024
28,10.188616691768583
29,10.3110465918836
30,10.379670875863289
31,10.494828475541324
32,10.56705608316451
33,10.624064632420449
34,10.760624109233984
35,10.80796266815118
36,10.906654327736316
37,11.017358312442852
38,11.07671042761763
39,11.116163817835266
40,11.183854140416841
41,11.23478696734686
42,11.249704491498075
43,11.324320189391518
44,11.36976997360139
45,11.415104295173684
46,11.547074394608225
47,11.635656699793524
48,11.684958525349401
49,11.78736942546121
50,11.846784199518115
51,11.92870124495448
52,11.958694637875372
53,12.094252634715406
54,12.199776680696562
55,12.253650997194466
56,12.340672973150705
57,12.428821934909712
58,12.48855003478294
59,12.634605515494336
60,12.69566553016879
61,12.739096449888729
62,12.802711113755493
63,12.863356610186505
64,12.952309285749777
65,13.070825520679398
66,13.151917982878775
67,13.191139158840363
68,13.228320306340589
69,13.249431342529146
70,13.326908157118051
71,13.398571492829058
72,13.445194804782025
73,13.507460562307196
74,13.54872383073498
75,13.571231715107738
76,13.61635800624093
77,13.650404239825116
78,13.778238571423838
79,13.851568666426877
80,13.933925838407808
81,13.99064802354815
82,14.055251929758214
83,14.098384959961683
84,14.136177676272577
85,14.231225634758726
86,14.287296851074192
87,14.332528569291094
88,14.423905958353592
89,14.508245358711463
90,14.54409354584458
91,14.628339755125813
92,14.670026681668963
93,14.742366651542904
94,14.778939956614654
95,14.81654329920259
96,14.869083969970399
97,14.98531765366295
98,15.013658738524082
99,15.096498502415155
100,15.145312482225602
101,15.255122926643347
102,15.290909880959791
103,15.384221609832963
104,15.442905796696603
105,15.541718972004304
106,15.649410349663015
107,15.758286512798648
108,15.784430218727724
109,15.818907808513334
110,15.88581224576927
111,15.963336276023577
112,16.015797666440147
113,16.04303486009701
114,16.11372882487137
115,16.24919483140089
116,16.325066344706553
117,16.430444326602846
118,16.52778899206752
119,16.574092729630834
120,16.609528251725287
121,16.628002953284103
122,16.713333769240414
123,16.783523491795656
124,16.843388896726474
125,16.964819829266663
126,16.99463433143992
127,17.093194888256015
128,17.150452442317082
129,17.238112569884798
130,17.333523543480627
131,17.374796677116514
132,17.436532884233163
133,17.502723294016608
134,17.580656096395167
135,17.64991167439125
136,17.761342112742614
137,17.797916861721028
138,17.85471509543668
139,17.881091820777364
140,17.9821803630428
141,18.007272280661656
142,18.081330809665353
143,18.165457661804524
144,18.267651292878657
145,18.312122795288893
146,18.39721858390393
147,18.48195762777066
148,18.56952584884701
149,18.62573950081623
150,18.69830808895196
151,18.783702774137762
152,18.88670260417502
153,18.949762850745422
154,19.008631355289417
155,19.025817004491167
156,19.0349818780682
157,19.13257057865686
158,19.15490181582039
159,19.29039520502116
160,19.348488106190484
161,19.449494785925975
162,19.527374965459824
163,19.591993891846837
164,19.678949836961475
165,19.72471962305497
166,19.800639489887857
167,19.874713530922158
168,19.978340759196143
169,20.04627456805894
170,20.143482426715224
171,20.219892098455105
172,20.308015409995527
173,20.39021613656616
174,20.46032623494653
175,20.512558105775565
176,20.5877020720325
177,20.692331239263627
178,20.743692564864226
179,20.80950299920901
180,20.83204307369716
181,20.918834712268357
182,20.959787816452163
183,21.052061918695298
184,21.114739615635465
185,21.15013322073659
186,21.244807894769725
187,21.35160510030298
188,21.398526659056166
189,21.489877138306966
190,21.548102216535053
191,21.669875137656817
192,21.71396042859609
193,21.790524893223125
194,21.827902879869608
195,21.91189748639463
196,21.96958115248774
197,22.061307477324398
198,22.14446650587274
199,22.185733928517454
200,22.276765301089362
201,22.3571038290651
